"Date","Price","Open","High","Low","Vol.","Change %"
"07/20/2016","18.6710","18.5010","18.6901","18.4531","","0.95%"
"07/19/2016","18.4962","18.3860","18.6395","18.3509","","0.67%"
"07/18/2016","18.3740","18.5675","18.5763","18.3509","","-1.29%"
"07/15/2016","18.6147","18.3550","18.6308","18.3153","","1.44%"
"07/14/2016","18.3500","18.3690","18.3925","18.2039","","-0.09%"
"07/13/2016","18.3670","18.3410","18.4450","18.2480","","0.20%"
"07/12/2016","18.3310","18.4670","18.4845","18.2613","","-0.68%"
"07/11/2016","18.4570","18.4992","18.6097","18.3487","","-0.21%"
"07/08/2016","18.4952","18.8300","18.9103","18.4492","","-1.77%"
"07/07/2016","18.8290","18.7377","18.9500","18.6001","","0.56%"
"07/06/2016","18.7240","18.8228","18.9473","18.7099","","-0.45%"
"07/05/2016","18.8090","18.4200","18.8418","18.4087","","2.16%"
"07/04/2016","18.4110","18.3583","18.4417","18.3100","","0.34%"
"07/01/2016","18.3480","18.2815","18.4361","18.1118","","0.44%"
"06/30/2016","18.2680","18.4858","18.6672","18.1722","","-1.13%"
"06/29/2016","18.4760","18.8280","18.8550","18.4715","","-1.83%"
"06/28/2016","18.8210","19.1820","19.2045","18.7602","","-1.83%"
"06/27/2016","19.1710","18.9468","19.2550","18.8129","","1.32%"
"06/24/2016","18.9210","18.2279","19.5295","18.1095","","3.85%"
"06/23/2016","18.2200","18.4935","18.4963","18.2015","","-1.43%"
"06/22/2016","18.4850","18.6225","18.7243","18.4683","","-0.70%"
"06/21/2016","18.6160","18.6600","18.6950","18.5277","","-0.17%"
"06/20/2016","18.6480","18.8328","18.8331","18.5981","","-1.01%"
"06/17/2016","18.8375","18.9430","18.9532","18.7761","","-0.51%"
"06/16/2016","18.9350","18.9063","19.0950","18.8573","","0.15%"
"06/15/2016","18.9072","18.9310","18.9611","18.7529","","-0.09%"
"06/14/2016","18.9245","18.8400","19.0288","18.8280","","0.49%"
"06/13/2016","18.8330","18.6310","18.8550","18.6066","","1.13%"
"06/10/2016","18.6225","18.2470","18.7480","18.2383","","2.10%"
"06/09/2016","18.2400","18.1170","18.3087","18.0837","","0.67%"
"06/08/2016","18.1179","18.3583","18.4083","18.0727","","-1.30%"
"06/07/2016","18.3567","18.6670","18.7103","18.3494","","-1.63%"
"06/06/2016","18.6600","18.6046","18.6760","18.5281","","0.42%"
"06/03/2016","18.5825","18.6770","18.7310","18.4921","","-0.47%"
"06/02/2016","18.6710","18.5238","18.6833","18.4800","","0.81%"
"06/01/2016","18.5218","18.4665","18.6229","18.4379","","0.30%"
"05/31/2016","18.4664","18.4847","18.4975","18.3791","","-0.07%"
"05/30/2016","18.4793","18.4600","18.5119","18.4515","","0.18%"
"05/27/2016","18.4462","18.4565","18.5347","18.3745","","0.00%"
"05/26/2016","18.4460","18.4872","18.5095","18.3485","","-0.16%"
"05/25/2016","18.4760","18.4875","18.5050","18.3136","","0.03%"
"05/24/2016","18.4710","18.5183","18.5822","18.4092","","-0.24%"
"05/23/2016","18.5160","18.3500","18.5315","18.3101","","0.99%"
"05/20/2016","18.3340","18.4230","18.4565","18.3209","","-0.44%"
"05/19/2016","18.4150","18.4415","18.6050","18.4142","","-0.08%"
"05/18/2016","18.4305","18.2700","18.4864","18.2653","","0.91%"
"05/17/2016","18.2650","18.3055","18.3847","18.2011","","-0.16%"
"05/16/2016","18.2950","18.1906","18.3280","18.0853","","0.76%"
"05/13/2016","18.1568","17.9715","18.2150","17.9395","","1.07%"
"05/12/2016","17.9640","17.9900","18.0457","17.8601","","-0.16%"
"05/11/2016","17.9926","17.9900","18.1500","17.8805","","0.02%"
"05/10/2016","17.9885","18.2049","18.2229","17.9598","","-1.14%"
"05/09/2016","18.1960","17.8701","18.2160","17.8332","","1.82%"
"05/06/2016","17.8713","17.8905","18.1640","17.8087","","-0.12%"
"05/05/2016","17.8922","17.7997","17.9176","17.6322","","0.53%"
"05/04/2016","17.7975","17.6375","17.8445","17.5977","","1.11%"
"05/03/2016","17.6015","17.2049","17.6212","17.1647","","2.35%"
"05/02/2016","17.1970","17.1795","17.2662","17.1065","","0.16%"
"04/29/2016","17.1700","17.2722","17.2751","17.0457","","-0.53%"
"04/28/2016","17.2615","17.3164","17.4148","17.1773","","-0.30%"
"04/27/2016","17.3140","17.3728","17.4847","17.2893","","-0.30%"
"04/26/2016","17.3665","17.5572","17.5996","17.3445","","-1.05%"
"04/25/2016","17.5505","17.4202","17.6350","17.4202","","0.45%"
"04/22/2016","17.4727","17.4703","17.5130","17.3758","","0.05%"
