"Date","Price","Open","High","Low","Vol.","Change %"
"09/14/2022","1,698.20","1,702.50","1,706.80","1,692.80","7.08K","-0.52%"
"09/13/2022","1,707.10","1,725.80","1,732.80","1,696.90","11.55K","-1.37%"
"09/12/2022","1,730.80","1,719.20","1,736.40","1,712.70","5.71K","0.70%"
"09/09/2022","1,718.80","1,710.20","1,730.50","1,710.00","8.17K","0.48%"
"09/08/2022","1,710.60","1,720.30","1,729.30","1,704.40","5.09K","-0.44%"
"09/07/2022","1,718.20","1,703.20","1,721.40","1,692.50","7.51K","0.87%"
"09/06/2022","1,703.40","1,715.00","1,727.00","1,701.00","7.57K","-0.55%"
"09/05/2022","1,712.90","1,724.20","1,737.40","1,710.60","206.27K","-0.01%"
"09/02/2022","1,713.00","1,698.60","1,719.80","1,696.90","8.55K","0.79%"
"09/01/2022","1,699.60","1,713.10","1,713.10","1,689.80","11.25K","-1.01%"
"08/31/2022","1,716.90","1,725.80","1,728.70","1,711.70","8.91K","-0.58%"
"08/30/2022","1,726.90","1,740.50","1,743.10","1,723.70","6.95K","-0.56%"
"08/29/2022","1,736.70","1,736.00","1,741.00","1,718.20","0.95K","0.01%"
"08/26/2022","1,736.50","1,758.00","1,758.00","1,733.10","1.05K","-1.21%"
"08/25/2022","1,757.80","1,751.10","1,765.10","1,750.00","0.73K","0.57%"
"08/24/2022","1,747.80","1,746.00","1,755.20","1,742.00","0.97K","0.03%"
"08/23/2022","1,747.30","1,734.60","1,753.00","1,730.00","1.57K","0.74%"
"08/22/2022","1,734.40","1,747.00","1,747.00","1,726.00","0.68K","-0.80%"
"08/19/2022","1,748.40","1,757.70","1,757.70","1,744.80","0.62K","-0.46%"
"08/18/2022","1,756.50","1,763.00","1,771.00","1,754.60","0.71K","-0.31%"
"08/17/2022","1,761.90","1,775.50","1,781.70","1,759.00","0.62K","-0.73%"
"08/16/2022","1,774.90","1,780.10","1,783.00","1,770.50","0.43K","-0.47%"
"08/15/2022","1,783.30","1,803.70","1,803.70","1,772.80","0.66K","-0.97%"
"08/12/2022","1,800.80","1,789.00","1,803.80","1,786.00","0.57K","0.49%"
"08/11/2022","1,792.10","1,792.30","1,799.00","1,784.00","1.92K","-0.36%"
"08/10/2022","1,798.50","1,796.00","1,809.10","1,788.20","1.60K","0.09%"
"08/09/2022","1,796.80","1,789.50","1,801.00","1,784.00","0.93K","0.40%"
"08/08/2022","1,789.60","1,776.30","1,790.30","1,771.50","1.69K","0.78%"
"08/05/2022","1,775.80","1,790.90","1,795.20","1,765.00","2.04K","-0.86%"
"08/04/2022","1,791.20","1,765.80","1,795.50","1,764.10","1.65K","1.72%"
"08/03/2022","1,760.90","1,763.00","1,774.00","1,754.80","1.82K","-0.78%"
"08/02/2022","1,774.80","1,773.90","1,790.50","1,762.00","2.47K","0.12%"
"08/01/2022","1,772.70","1,767.70","1,777.00","1,759.80","1.07K","0.33%"
"07/29/2022","1,766.90","1,758.50","1,769.70","1,754.00","0.86K","0.71%"
"07/28/2022","1,754.40","1,737.00","1,759.00","1,736.50","1.47K","2.05%"
"07/27/2022","1,719.10","1,715.20","1,739.60","1,709.10","144.87K","0.08%"
"07/26/2022","1,717.70","1,717.90","1,726.40","1,711.50","147.37K","-0.08%"
"07/25/2022","1,719.10","1,726.30","1,734.60","1,712.90","160.72K","-0.48%"
"07/22/2022","1,727.40","1,717.20","1,738.30","1,711.70","200.62K","0.82%"
"07/21/2022","1,713.40","1,693.70","1,719.50","1,678.40","248.88K","0.78%"
"07/20/2022","1,700.20","1,709.50","1,712.70","1,690.10","174.47K","-0.61%"
"07/19/2022","1,710.70","1,707.20","1,716.50","1,702.60","131.77K","0.03%"
"07/18/2022","1,710.20","1,706.40","1,722.00","1,704.40","157.54K","0.39%"
"07/15/2022","1,703.60","1,708.20","1,714.20","1,696.60","176.80K","-0.13%"
"07/14/2022","1,705.80","1,733.60","1,734.80","1,695.00","266.35K","-1.71%"
"07/13/2022","1,735.50","1,723.60","1,744.30","1,704.50","300.55K","0.62%"
"07/12/2022","1,724.80","1,731.30","1,742.20","1,721.60","255.17K","-0.40%"
"07/11/2022","1,731.70","1,741.50","1,743.00","1,729.00","171.90K","-0.61%"
"07/08/2022","1,742.30","1,738.70","1,751.70","1,726.00","189.18K","0.15%"
"07/07/2022","1,739.70","1,737.20","1,748.20","1,734.70","151.26K","0.18%"
"07/06/2022","1,736.50","1,764.20","1,771.50","1,730.70","258.82K","-1.55%"
"07/05/2022","1,763.90","1,814.40","1,815.20","1,763.00","310.37K","0.00%"
"07/04/2022","1,763.90","1,814.40","1,815.20","1,763.00","310.37K","-2.09%"
"07/01/2022","1,801.50","1,808.10","1,813.60","1,783.40","249.49K","-0.32%"
"06/30/2022","1,807.30","1,819.20","1,826.80","1,802.50","208.90K","-0.56%"
"06/29/2022","1,817.50","1,821.40","1,834.90","1,810.70","155.54K","0.00%"
"06/28/2022","1,817.50","1,820.10","1,825.30","1,816.40","0.39K","-0.19%"
"06/27/2022","1,821.00","1,833.40","1,837.30","1,818.00","0.58K","-0.33%"
"06/24/2022","1,827.00","1,822.60","1,829.00","1,814.60","0.57K","0.04%"
"06/23/2022","1,826.30","1,835.00","1,842.90","1,822.40","0.23K","-0.48%"
"06/22/2022","1,835.20","1,829.30","1,845.10","1,822.30","0.53K","-0.01%"
"06/21/2022","1,835.40","1,834.70","1,842.40","1,831.00","0.42K","-0.18%"
"06/20/2022","1,838.80","1,840.60","1,848.40","1,830.70","176.30K","0.13%"
"06/17/2022","1,836.50","1,851.80","1,851.80","1,832.00","0.48K","-0.55%"
"06/16/2022","1,846.60","1,831.90","1,855.80","1,815.80","0.98K","1.67%"
"06/15/2022","1,816.30","1,806.60","1,840.00","1,805.60","1.03K","0.32%"
"06/14/2022","1,810.50","1,810.70","1,830.00","1,803.00","1.37K","-1.02%"
"06/13/2022","1,829.20","1,876.40","1,879.50","1,818.60","0.73K","-2.32%"
"06/10/2022","1,872.70","1,847.50","1,876.60","1,824.10","1.15K","1.22%"
"06/09/2022","1,850.10","1,853.20","1,853.80","1,839.00","0.34K","-0.19%"
"06/08/2022","1,853.60","1,852.00","1,859.10","1,844.40","0.17K","0.24%"
"06/07/2022","1,849.20","1,841.10","1,855.00","1,836.00","0.62K","0.46%"
"06/06/2022","1,840.80","1,849.90","1,857.50","1,840.30","0.31K","-0.35%"
"06/03/2022","1,847.30","1,869.80","1,875.00","1,847.20","0.57K","-1.13%"
"06/02/2022","1,868.40","1,846.80","1,870.70","1,844.00","0.70K","1.22%"
"06/01/2022","1,845.80","1,837.10","1,850.00","1,827.90","1.23K","0.03%"
"05/31/2022","1,845.20","1,852.60","1,863.70","1,834.70","1.81K","-0.17%"
"05/30/2022","1,848.40","1,856.50","1,867.90","1,837.60","201.80K","-0.30%"
"05/27/2022","1,854.00","1,852.00","1,862.70","1,849.70","1.10K","0.35%"
"05/26/2022","1,847.60","1,851.80","1,852.80","1,836.30","123.36K","0.07%"
"05/25/2022","1,846.30","1,865.40","1,866.70","1,838.70","182.82K","-1.02%"
"05/24/2022","1,865.40","1,852.30","1,869.10","1,847.60","174.76K","0.95%"
"05/23/2022","1,847.80","1,844.40","1,864.30","1,843.30","163.27K","0.31%"
"05/20/2022","1,842.10","1,839.60","1,847.80","1,830.60","143.05K","0.05%"
"05/19/2022","1,841.20","1,815.10","1,848.20","1,808.40","175.24K","1.39%"
"05/18/2022","1,815.90","1,813.20","1,822.90","1,805.00","150.35K","-0.16%"
"05/17/2022","1,818.90","1,823.90","1,834.80","1,811.00","137.29K","0.27%"
"05/16/2022","1,814.00","1,809.40","1,826.00","1,785.00","159.49K","0.32%"
"05/13/2022","1,808.20","1,821.40","1,827.60","1,797.20","179.48K","-0.90%"
"05/12/2022","1,824.60","1,852.30","1,858.80","1,820.10","255.61K","-1.57%"
"05/11/2022","1,853.70","1,836.60","1,857.80","1,830.60","243.56K","0.69%"
"05/10/2022","1,841.00","1,853.90","1,864.70","1,834.50","260.81K","-0.95%"
"05/09/2022","1,858.60","1,883.70","1,885.60","1,851.00","218.82K","-1.29%"
"05/06/2022","1,882.80","1,877.50","1,894.00","1,865.00","194.28K","0.38%"
"05/05/2022","1,875.70","1,884.10","1,910.70","1,872.30","218.39K","0.37%"
"05/04/2022","1,868.80","1,868.30","1,892.00","1,861.10","161.48K","-0.10%"
"05/03/2022","1,870.60","1,863.60","1,878.40","1,849.70","167.43K","0.38%"
"05/02/2022","1,863.60","1,896.20","1,900.40","1,853.40","193.83K","-2.52%"
"04/29/2022","1,911.70","1,895.80","1,921.30","1,893.50","177.14K","1.08%"
"04/28/2022","1,891.30","1,886.80","1,897.80","1,870.90","170.91K","0.29%"
"04/27/2022","1,885.80","1,903.10","1,903.10","1,879.20","1.79K","-0.83%"
"04/26/2022","1,901.50","1,898.50","1,908.50","1,894.00","0.46K","0.43%"
"04/25/2022","1,893.30","1,932.30","1,932.30","1,890.00","1.62K","-1.98%"
"04/22/2022","1,931.60","1,949.50","1,954.20","1,926.70","0.67K","-0.71%"
