"Date","Price","Open","High","Low","Vol.","Change %"
"10/23/2019","192.12","191.33","192.16","191.05","15.20M","0.19%"
"10/22/2019","191.75","193.96","194.32","191.69","22.99M","-0.80%"
"10/21/2019","193.29","192.55","193.42","192.04","15.87M","0.89%"
"10/18/2019","191.59","193.16","193.57","190.60","27.72M","-0.96%"
"10/17/2019","193.45","194.08","194.40","192.71","19.16M","0.26%"
"10/16/2019","192.94","192.78","193.43","192.33","20.69M","-0.25%"
"10/15/2019","193.42","191.55","193.87","191.46","23.74M","1.27%"
"10/14/2019","190.99","190.72","191.60","190.54","15.37M","-0.01%"
"10/11/2019","191.01","190.70","192.53","190.62","41.43M","1.29%"
"10/10/2019","188.58","187.15","189.33","187.02","26.69M","0.77%"
"10/09/2019","187.13","186.86","187.98","186.33","20.83M","0.98%"
"10/08/2019","185.32","186.91","187.76","185.17","33.20M","-1.50%"
"10/07/2019","188.14","188.13","189.64","187.81","21.40M","-0.30%"
"10/04/2019","188.71","186.89","188.98","186.78","32.75M","1.47%"
"10/03/2019","185.97","183.97","186.11","181.72","39.61M","1.10%"
"10/02/2019","183.95","185.91","187.11","182.92","48.93M","-1.72%"
"10/01/2019","187.17","189.44","190.49","186.86","32.67M","-0.82%"
"09/30/2019","188.71","187.65","189.01","187.30","26.56M","0.95%"
"09/27/2019","186.93","189.60","189.73","185.65","40.80M","-1.24%"
"09/26/2019","189.28","189.77","189.90","187.88","27.03M","-0.37%"
"09/25/2019","189.98","187.69","190.48","186.11","36.50M","1.12%"
"09/24/2019","187.87","191.27","191.69","187.05","41.10M","-1.33%"
"09/23/2019","190.40","190.26","190.97","189.62","22.92M","-0.16%"
"09/20/2019","190.70","193.01","193.21","190.06","30.13M","-1.06%"
"09/19/2019","192.74","192.76","193.93","192.37","26.21M","0.17%"
"09/18/2019","192.42","192.10","192.50","190.01","31.17M","-0.04%"
"09/17/2019","192.50","191.60","192.50","191.19","21.11M","0.48%"
"09/16/2019","191.58","191.20","191.98","191.01","20.32M","-0.45%"
"09/13/2019","192.44","192.85","193.30","192.19","27.67M","-0.36%"
"09/12/2019","193.13","193.54","194.61","192.87","28.69M","0.42%"
"09/11/2019","192.33","190.88","192.43","190.46","25.06M","0.94%"
"09/10/2019","190.54","190.09","190.64","188.81","23.74M","-0.29%"
