market,features,model,r2_raw,r2_calibrated,corr,ceiling,slope,intercept,n_test
US,AR_Only,단독,0.26548476266494436,0.3030604630455247,0.5787378722111148,0.33493752473144867,0.6786633197434427,-1.4636187555692026,452
US,AR_Only,pooled,0.3009093019958641,0.3229589609411465,0.5910370259431715,0.34932476603574925,0.7098195447110984,-1.306730968005008,452
UK,AR_Only,단독,-0.18589864524856292,0.0249672085053525,0.26806567139448806,0.07185920418017765,0.6299452140000483,-1.9705389996958993,434
UK,AR_Only,pooled,-0.11508934262063542,0.04288527228101291,0.2799597595020114,0.07837746694042406,0.7048420095126201,-1.6011513935795603,434
US,Full,단독,0.01548539516772518,0.1935489726930143,0.5214591293530486,0.2719196235856395,0.8114430730221994,-0.9969425565371042,452
US,Full,pooled,0.3081512767095952,0.36906423332161864,0.6113895942783208,0.37379723599180975,0.9318924013977755,-0.46465038707685036,452
UK,Full,단독,-1.0744429572000382,-0.08198844860385379,0.25559327307261603,0.06532792123997287,0.6178686768073379,-2.13223605202586,434
UK,Full,pooled,-1.4827386105383393,-0.15289254032734045,0.25191259458262266,0.06345995530934881,0.7682312861133369,-1.4471391984396362,434
