market,feature,gain
US,dow,1111.932861328125
US,emb_pc41,36.76923751831055
US,sent_pos_mean,32.78511428833008
US,emb_pc29,32.545135498046875
US,emb_pc39,23.654457092285156
US,emb_pc9,22.45856475830078
US,emb_pc19,21.717561721801758
US,emb_pc22,20.062509536743164
US,emb_pc15,19.325634002685547
US,sent_score_std,18.85276222229004
US,emb_pc34,16.639514923095703
US,emb_pc44,16.458768844604492
US,emb_pc46,16.426803588867188
US,emb_pc45,15.266697883605957
US,emb_pc31,15.212739944458008
US,vix,14.988594055175781
US,emb_pc10,14.81622314453125
US,vix9d,14.811339378356934
US,absret_lag3,14.742042541503906
US,mxn,14.687796592712402
US,emb_pc37,14.443537712097168
US,emb_pc3,14.441352844238281
US,emb_pc33,14.30472183227539
US,emb_pc36,13.55959415435791
US,ret_lag5,13.558199882507324
US,sent_x_vol,13.317081451416016
US,emb_pc24,12.840320587158203
US,emb_pc50,12.787034034729004
US,emb_pc30,12.655409812927246
US,qqq_low,12.406717300415039
US,sent_momentum_3d,11.900442123413086
US,rsi_14,11.680826187133789
US,emb_pc27,11.551569938659668
US,sent_vol_5d,11.513333320617676
US,emb_pc8,11.412569999694824
US,emb_pc40,11.262036323547363
US,emb_pc13,10.874810218811035
US,leverage_5d,10.863511085510254
US,qqq_volume,10.693266868591309
US,emb_pc2,10.62706470489502
US,qqq_hl_range,10.624637603759766
US,emb_pc48,10.45795726776123
US,ret_lag1,10.353459358215332
US,emb_pc25,10.074507713317871
US,hsi,10.063508033752441
US,dia,9.905991554260254
US,lqd,9.839591026306152
US,ret_lag4,9.673100471496582
US,rolling_skew_20,9.639019966125488
US,ret_lag3,9.365039825439453
US,qqq_open,9.341322898864746
US,absret_lag2,9.312685012817383
US,vix_chg_5d,9.009617805480957
US,emb_pc42,8.855851173400879
US,vvix,8.830948829650879
US,emb_pc12,8.825380325317383
US,sent_score_ma5,8.437520980834961
US,emb_pc32,8.420990943908691
US,rolling_std_20,8.41740894317627
US,emb_pc14,8.19420337677002
US,leverage_20d,8.180779457092285
US,emb_pc11,8.18034553527832
US,rolling_absret_5,8.132684707641602
US,xlk,8.124435424804688
US,xlv,8.115784645080566
US,rolling_kurt_20,8.042563438415527
US,us5y,8.001402854919434
US,rolling_mean_20,7.992648124694824
US,emb_pc21,7.9894890785217285
US,vol_ratio_5_20,7.903202056884766
US,emb_pc28,7.797580242156982
US,absret_lag1,7.61539363861084
US,rolling_std_5,7.595078468322754
US,emb_pc6,7.513531684875488
US,uup,7.511863708496094
US,emb_pc20,7.467632293701172
US,rolling_mean_5,7.322137355804443
US,emb_pc1,7.301272392272949
US,emb_pc47,7.159993648529053
US,xlf,7.085503578186035
US,emb_pc18,7.072795867919922
US,emb_pc7,7.03084135055542
US,rolling_std_22,6.9363226890563965
US,emb_pc4,6.929329872131348
US,sent_surprise,6.766837120056152
US,smh,6.7104926109313965
US,oil,6.602629661560059
US,emb_pc26,6.493575096130371
US,sent_neg_ratio,6.4806318283081055
US,iwm,6.47456693649292
US,sent_pos_ratio,6.324514865875244
US,sign_run,6.254299640655518
US,nikkei,6.22774600982666
US,vix_ma5_ratio,6.186212539672852
US,qqq_oc_gap,6.170423984527588
US,rolling_absret_20,6.1391191482543945
US,hyg,6.11693000793457
US,gold,6.061408042907715
US,ret_lag2,6.044569969177246
US,vix_chg_1d,6.0387444496154785
US,emb_pc17,6.023650169372559
US,log_absret_lag1,5.966707706451416
US,sent_score_mean,5.958860874176025
US,absret_surprise,5.875323295593262
US,tlt,5.831336498260498
US,sent_score_ma20,5.656379222869873
US,bond,5.560081481933594
US,rolling_absret_22,5.53549861907959
US,qqq_close,5.528735637664795
US,qqq_high,5.500950813293457
US,sent_x_vix,5.145323753356934
US,sent_neu_mean,5.003506660461426
US,soxx,4.488087177276611
US,cny,4.4804816246032715
US,eur,4.432997703552246
US,news_volume_chg,4.372518062591553
US,eth,4.283202648162842
US,us30y,4.281217575073242
US,emb_pc35,4.259040355682373
US,cad,4.241264820098877
US,emb_pc49,4.239656448364258
US,news_volume,3.7887279987335205
US,emb_pc5,3.5953965187072754
US,jpy,3.467508316040039
US,bitcoin,3.4591591358184814
US,sent_max_neg,3.3788962364196777
US,emb_pc16,3.185492515563965
US,sent_neg_mean,3.1767749786376953
US,emb_pc38,3.1737332344055176
US,emb_pc43,3.0556678771972656
US,xle,2.9880282878875732
US,emb_pc23,2.2129111289978027
