market,feature,gain
US,emb_pc26,0.0008750618435442448
US,emb_pc33,0.0007247587200254202
US,emb_pc40,0.0007057983311824501
US,bond,0.0006399249541573226
US,emb_pc8,0.0006234755855984986
US,emb_pc22,0.0006116462172940373
US,emb_pc11,0.0005946734454482794
US,ret_lag1,0.0005816302727907896
US,emb_pc19,0.0005761983338743448
US,ret_lag3,0.0005638264119625092
US,lqd,0.0005637737922370434
US,iwm,0.0005607130005955696
US,rolling_std_5,0.0005535267409868538
US,xlf,0.0005415872437879443
US,nikkei,0.0005408985307440162
US,vix9d,0.0005298276082612574
US,jpy,0.000527015479747206
US,rolling_mean_5,0.0005247920635156333
US,rolling_mean_20,0.0005232360563240945
US,oil,0.0005230564856901765
US,sent_neu_mean,0.0005160021246410906
US,sent_score_std,0.0005132583319209516
US,qqq_hl_range,0.0005060250405222178
US,cad,0.0005036859656684101
US,emb_pc28,0.0004989007138647139
US,qqq_volume,0.0004940612707287073
US,spy,0.0004920841893181205
US,rolling_std_20,0.0004902414511889219
US,mxn,0.00048659826279617846
US,emb_pc12,0.00048533506924286485
US,us5y,0.00048304066876880825
US,vix,0.00048217346193268895
US,emb_pc15,0.00048110299394465983
US,emb_pc45,0.00047949180589057505
US,emb_pc24,0.0004776464484166354
US,vvix,0.0004719441931229085
US,eur,0.0004700115241575986
US,emb_pc27,0.0004676475073210895
US,emb_pc29,0.000463852658867836
US,emb_pc14,0.00046345018199644983
US,us30y,0.00046291330363601446
US,news_volume,0.00046249598381109536
US,emb_pc31,0.0004608473973348737
US,qqq_open,0.00045676963054575026
US,news_volume_chg,0.00045562314335256815
US,ret_lag2,0.00045260076876729727
US,emb_pc50,0.00045045826118439436
US,dia,0.00044957606587558985
US,soxx,0.0004483174707274884
US,rolling_skew_20,0.0004469187988433987
US,emb_pc3,0.0004461559874471277
US,emb_pc47,0.0004402872873470187
US,emb_pc7,0.00043664738768711686
US,emb_pc10,0.00043052822002209723
US,emb_pc37,0.0004300564178265631
US,emb_pc48,0.0004281916480977088
US,hsi,0.00042630272218957543
US,emb_pc18,0.0004256184911355376
US,tlt,0.0004248781187925488
US,cny,0.0004232080827932805
US,qqq_high,0.00042224963544867933
US,sent_score_ma20,0.0004147915751673281
US,emb_pc17,0.0004132306494284421
US,qqq_oc_gap,0.0004124277620576322
US,sent_surprise,0.0004105530970264226
US,ret_lag5,0.00040695679490454495
US,hyg,0.0004064188105985522
US,emb_pc6,0.0003951840626541525
US,emb_pc23,0.00039228465175256133
US,emb_pc25,0.0003884515608660877
US,sent_max_neg,0.00038773679989390075
US,sent_momentum_3d,0.00038569365278817713
US,eth,0.00038394375587813556
US,ret_lag4,0.00038189327460713685
US,emb_pc34,0.00038184935692697763
US,sent_score_ma5,0.00037919427268207073
US,qqq_low,0.0003767595917452127
US,qqq_close,0.0003752364427782595
US,bitcoin,0.0003696066269185394
US,gold,0.0003649101417977363
US,emb_pc30,0.0003625461831688881
US,sent_neg_mean,0.00035983233829028904
US,emb_pc49,0.0003586523234844208
US,emb_pc35,0.00035668068449012935
US,emb_pc9,0.00035466509871184826
US,emb_pc1,0.0003497161960694939
US,emb_pc32,0.0003484979970380664
US,emb_pc38,0.00034699603565968573
US,emb_pc41,0.0003413774829823524
US,emb_pc20,0.00033776924828998744
US,emb_pc44,0.0003374864172656089
US,sent_neg_ratio,0.00032952000037766993
US,xlv,0.0003285953716840595
US,sent_pos_mean,0.00032402528449893
US,sent_score_mean,0.00031880379538051784
US,emb_pc5,0.0003157334867864847
US,emb_pc13,0.00031332153594121337
US,uup,0.0003124967624899
US,sent_vol_5d,0.0003124362847302109
US,xlk,0.00031127376132644713
US,emb_pc36,0.0003048893413506448
US,sent_pos_ratio,0.00030177709413692355
US,emb_pc16,0.00029963557608425617
US,emb_pc2,0.0002951937494799495
US,xle,0.00029153263312764466
US,emb_pc42,0.00029094796627759933
US,emb_pc39,0.00028669103630818427
US,emb_pc21,0.0002850234741345048
US,emb_pc4,0.0002792063169181347
US,emb_pc43,0.000269130541710183
US,smh,0.0002686104562599212
US,emb_pc46,0.00024772496544755995
