date,news_volume,sent_pos_mean,sent_neg_mean,sent_neu_mean,sent_score_mean,sent_score_std,sent_max_neg,sent_pos_ratio,sent_neg_ratio,sent_score_ma5,sent_score_ma20,sent_surprise,sent_momentum_3d,sent_vol_5d,news_volume_chg
2024-04-30,63,0.3739744,0.33973995,0.28628564,0.034234498,0.7109706,0.97511363,0.4126984126984127,0.3333333333333333,-0.04219929352402687,-0.09735982180573047,0.07643379122018815,-0.05538459991415342,0.11817613026570149,0.2857142857142858
2024-05-01,37,0.26592082,0.29028237,0.44379678,-0.024361562,0.62913495,0.9694977,0.24324324324324326,0.2702702702702703,-0.01354878842830658,-0.0910034213680774,-0.010812773555517196,-0.03451195110877355,0.09532503340544152,-0.4126984126984127
2024-05-03,8,0.22825712,0.3849629,0.38678,-0.15670577,0.6673988,0.96186703,0.25,0.375,-0.0694442257285118,-0.1013478594366461,-0.08726154118776322,-0.04894427706797918,0.07522743814122879,-0.7837837837837838
2024-05-04,8,0.12274654,0.3713295,0.505924,-0.24858296,0.54334074,0.95364904,0.125,0.375,-0.10176491588354111,-0.10802881033159792,-0.14681804329156875,-0.14321676269173622,0.11090168440917181,0.0
2024-05-05,16,0.09919713,0.34448352,0.55631936,-0.2452864,0.42920986,0.91655636,0.0625,0.375,-0.12814043909311296,-0.11614875779487192,-0.11714596599340438,-0.21685837705930075,0.1286285654289711,1.0
2024-05-06,19,0.13038221,0.36688372,0.502734,-0.23650151,0.5031412,0.9537523,0.05263157894736842,0.3684210526315789,-0.18228764161467553,-0.1213371901307255,-0.05421387329697608,-0.24345695972442627,0.09604443805855588,0.1875
2024-05-07,19,0.34833652,0.31238517,0.33927834,0.03595135,0.6203405,0.94667315,0.3684210526315789,0.3157894736842105,-0.17022505924105644,-0.10945252818055451,0.20617640912532806,-0.14861219003796577,0.1213035630590058,0.0
2024-05-08,22,0.33829406,0.22320518,0.4385008,0.11508887,0.6101582,0.957666,0.3181818181818182,0.22727272727272727,-0.1158661313354969,-0.08537171413190663,0.23095500394701957,-0.02848709747195244,0.17699224620887138,0.1578947368421053
2024-05-09,37,0.3196215,0.1957327,0.48464584,0.123888806,0.5571233,0.96755123,0.2972972972972973,0.1891891891891892,-0.04137177839875221,-0.07547139232046902,0.1652605839073658,0.09164300933480263,0.18535550377871138,0.6818181818181819
2024-05-10,8,0.33307695,0.1355325,0.53139055,0.19754446,0.48113558,0.53170973,0.375,0.125,0.04719439372420311,-0.058069658325985075,0.15035006180405616,0.14550737788279852,0.1686020527442732,-0.7837837837837838
2024-05-11,2,0.029335108,0.41677648,0.55388844,-0.38744137,0.5370696,0.7941013,0.0,0.5,0.017006423324346542,-0.06502617602236568,-0.404447790235281,-0.022002701958020527,0.23322463250061035,-0.75
2024-05-12,14,0.27339274,0.33049586,0.39611143,-0.057103124,0.6102325,0.9667302,0.21428571428571427,0.35714285714285715,-0.001604471355676651,-0.061122559616342186,-0.055498652160167694,-0.08233334496617317,0.23504063718148926,6.0
2024-05-13,30,0.44506404,0.13770372,0.4172322,0.30736032,0.498727,0.9696387,0.4666666666666667,0.1,0.03684981837868691,-0.03416671962477267,0.27051050290465356,-0.04572805638114611,0.27176490257025177,1.1428571428571428
2024-05-14,28,0.3760527,0.16740237,0.4565449,0.20865034,0.5260795,0.9297904,0.39285714285714285,0.17857142857142858,0.053802124410867694,-0.02136763618327677,0.15484821125864984,0.15296917781233788,0.2810370874714864,-0.06666666666666665
2024-05-15,26,0.28852412,0.20767671,0.5037992,0.08084741,0.5863303,0.9703314,0.2692307692307692,0.19230769230769232,0.03046271577477455,-0.0179473377764225,0.05038469657301903,0.19895268976688385,0.2707735806928642,-0.0714285714285714
2024-05-16,13,0.36341843,0.33840746,0.29817417,0.02501099,0.67321754,0.96457535,0.38461538461538464,0.3076923076923077,0.11295318715274334,-0.023631831165403128,-0.08794219717383385,0.1048362459987402,0.1454611955582246,-0.5
2024-05-23,14,0.21429692,0.27302438,0.5126787,-0.05872746,0.5049864,0.84071434,0.21428571428571427,0.35714285714285715,0.11262831948697567,-0.018187499884516,-0.17135578133165835,0.015710313494006794,0.14593697817883333,0.07692307692307687
2024-05-24,6,0.078770734,0.27676687,0.6444624,-0.19799614,0.2981582,0.689317,0.0,0.3333333333333333,0.011557027325034141,-0.03422587784007192,-0.20955316685140132,-0.07723753713071346,0.15221726077975425,-0.5714285714285714
2024-05-25,33,0.26894704,0.19882233,0.5322306,0.070124686,0.48525038,0.9344498,0.2727272727272727,0.18181818181818182,-0.016148102656006812,-0.02637066813185811,0.08627278842031956,-0.06219963853557905,0.1155713039661245,4.5
