Date,Price
2016-06-06,627.4000244140625
2016-06-07,629.2000122070312
2016-06-08,630.2000122070312
2016-06-09,624.0999755859375
2016-06-10,613.4000244140625
2016-06-13,606.0999755859375
2016-06-14,594.4000244140625
2016-06-15,597.7999877929688
2016-06-16,588.5
2016-06-17,594.5
2016-06-20,613.5
2016-06-21,616.7000122070312
2016-06-22,619.4000244140625
2016-06-23,628.0
2016-06-24,608.0
2016-06-27,592.0
2016-06-28,608.0
2016-06-29,629.4000244140625
2016-06-30,643.0
2016-07-01,649.5999755859375
2016-07-04,645.7000122070312
2016-07-05,647.2999877929688
2016-07-06,640.0
2016-07-07,646.0
2016-07-08,652.4000244140625
2016-07-11,660.5999755859375
2016-07-12,660.0999755859375
2016-07-13,659.0999755859375
2016-07-14,658.2000122070312
2016-07-15,659.5
2016-07-18,662.0999755859375
2016-07-19,662.0
2016-07-20,665.5
2016-07-21,662.2999877929688
2016-07-22,665.4000244140625
2016-07-25,663.5
2016-07-26,664.7000122070312
2016-07-27,667.7000122070312
2016-07-28,663.9000244140625
2016-07-29,665.0999755859375
2016-08-01,661.9000244140625
2016-08-02,656.9000244140625
2016-08-03,656.0
2016-08-04,666.7000122070312
2016-08-05,673.0
2016-08-08,674.2000122070312
2016-08-09,677.7000122070312
2016-08-10,679.5999755859375
2016-08-11,688.5
2016-08-12,687.9000244140625
2016-08-15,690.5999755859375
2016-08-16,685.9000244140625
2016-08-17,682.7999877929688
2016-08-18,684.9000244140625
2016-08-19,683.2000122070312
2016-08-22,680.5999755859375
2016-08-23,683.9000244140625
2016-08-24,681.2999877929688
2016-08-25,681.0
2016-08-26,682.2999877929688
2016-08-30,680.5
2016-08-31,676.2000122070312
2016-09-01,673.2000122070312
2016-09-02,687.9000244140625
2016-09-05,686.5
2016-09-06,681.7000122070312
2016-09-07,682.5999755859375
2016-09-08,683.7000122070312
2016-09-09,675.4000244140625
2016-09-12,667.9000244140625
2016-09-13,664.7000122070312
2016-09-14,665.0999755859375
2016-09-15,663.0
2016-09-16,661.5
2016-09-19,671.2000122070312
2016-09-20,672.7999877929688
2016-09-21,673.5999755859375
2016-09-22,681.5999755859375
2016-09-23,680.9000244140625
2016-09-26,672.0999755859375
2016-09-27,671.7999877929688
2016-09-28,675.7999877929688
2016-09-29,682.5999755859375
2016-09-30,680.9000244140625
