Date,Price
2014-01-02,206.0
2014-01-03,206.39999389648438
2014-01-06,206.39999389648438
2014-01-07,208.39999389648438
2014-01-08,206.8000030517578
2014-01-09,206.0
2014-01-10,208.8000030517578
2014-01-13,213.0
2014-01-14,214.8000030517578
2014-01-15,220.0
2014-01-16,218.0
2014-01-17,216.39999389648438
2014-01-20,217.0
2014-01-21,215.39999389648438
2014-01-22,214.60000610351562
2014-01-23,213.60000610351562
2014-01-24,209.0
2014-01-27,204.60000610351562
2014-01-28,207.8000030517578
2014-01-29,206.8000030517578
2014-01-30,208.39999389648438
2014-01-31,206.60000610351562
2014-02-03,205.8000030517578
2014-02-04,204.60000610351562
2014-02-05,205.60000610351562
2014-02-06,210.0
2014-02-07,210.8000030517578
2014-02-10,213.8000030517578
2014-02-11,216.39999389648438
2014-02-12,217.8000030517578
2014-02-13,215.60000610351562
2014-02-14,217.8000030517578
2014-02-17,218.39999389648438
2014-02-18,218.60000610351562
2014-02-19,216.8000030517578
2014-02-20,216.60000610351562
2014-02-21,217.60000610351562
2014-02-24,217.60000610351562
2014-02-25,217.0
2014-02-26,218.60000610351562
2014-02-27,218.0
2014-02-28,219.39999389648438
2014-03-03,211.0
2014-03-04,213.39999389648438
2014-03-05,212.0
2014-03-06,211.0
2014-03-07,209.1999969482422
2014-03-10,208.0
2014-03-11,211.1999969482422
2014-03-12,210.0
2014-03-13,208.0
2014-03-14,207.1999969482422
2014-03-17,208.39999389648438
2014-03-18,210.60000610351562
2014-03-19,212.0
2014-03-20,210.60000610351562
2014-03-21,210.60000610351562
2014-03-24,207.39999389648438
2014-03-25,206.39999389648438
2014-03-26,206.0
2014-03-27,204.60000610351562
2014-03-28,205.1999969482422
2014-03-31,208.8000030517578
2014-04-01,210.60000610351562
2014-04-02,210.39999389648438
2014-04-03,209.8000030517578
2014-04-04,210.60000610351562
2014-04-07,204.8000030517578
2014-04-08,202.0
2014-04-09,203.60000610351562
2014-04-10,203.60000610351562
2014-04-11,201.0
2014-04-14,198.8000030517578
2014-04-15,197.6999969482422
2014-04-16,199.5
2014-04-17,199.0
2014-04-22,202.39999389648438
2014-04-23,201.8000030517578
2014-04-24,201.0
2014-04-25,196.3000030517578
2014-04-28,196.39999389648438
2014-04-29,196.1999969482422
2014-04-30,191.10000610351562
2014-05-01,192.39999389648438
2014-05-02,191.6999969482422
2014-05-06,192.60000610351562
2014-05-07,190.10000610351562
2014-05-08,191.1999969482422
2014-05-09,190.0
2014-05-12,193.1999969482422
2014-05-13,195.6999969482422
2014-05-14,196.0
2014-05-15,191.1999969482422
2014-05-16,190.60000610351562
2014-05-19,189.1999969482422
2014-05-20,190.39999389648438
2014-05-21,192.6999969482422
2014-05-22,194.6999969482422
2014-05-23,197.39999389648438
2014-05-27,202.1999969482422
2014-05-28,204.39999389648438
2014-05-29,207.0
2014-05-30,207.1999969482422
2014-06-02,208.1999969482422
2014-06-03,205.60000610351562
2014-06-04,204.1999969482422
2014-06-05,202.8000030517578
2014-06-06,206.8000030517578
2014-06-09,208.1999969482422
2014-06-10,210.0
2014-06-11,206.8000030517578
2014-06-12,206.0
2014-06-13,204.60000610351562
2014-06-16,201.0
2014-06-17,200.39999389648438
2014-06-18,201.8000030517578
2014-06-19,207.60000610351562
2014-06-20,208.0
2014-06-23,205.60000610351562
2014-06-24,210.0
2014-06-25,209.0
2014-06-26,209.60000610351562
2014-06-27,208.60000610351562
2014-06-30,210.0
2014-07-01,212.0
2014-07-02,213.0
2014-07-03,213.5
2014-07-04,217.1999969482422
2014-07-07,217.1999969482422
2014-07-08,213.8000030517578
2014-07-09,213.1999969482422
2014-07-10,211.0
2014-07-11,211.0
2014-07-14,213.0
2014-07-15,210.39999389648438
2014-07-16,211.10000610351562
2014-07-17,208.1999969482422
2014-07-18,209.8000030517578
2014-07-21,209.1999969482422
2014-07-22,213.89999389648438
2014-07-23,215.3000030517578
2014-07-24,213.8000030517578
2014-07-25,210.89999389648438
2014-07-28,211.3000030517578
2014-07-29,212.5
2014-07-30,212.5
2014-07-31,212.39999389648438
2014-08-01,210.5
2014-08-04,210.89999389648438
2014-08-05,210.39999389648438
2014-08-06,207.3000030517578
2014-08-07,205.0
2014-08-08,206.8000030517578
2014-08-11,213.0
2014-08-12,213.8000030517578
2014-08-13,217.39999389648438
2014-08-14,219.60000610351562
2014-08-15,219.0
2014-08-18,222.5
2014-08-19,225.3000030517578
2014-08-20,222.0
2014-08-21,223.6999969482422
2014-08-22,223.10000610351562
2014-08-26,225.5
2014-08-27,227.89999389648438
2014-08-28,226.6999969482422
2014-08-29,227.5
2014-09-01,227.5
2014-09-02,230.89999389648438
2014-09-03,232.5
2014-09-04,233.5
2014-09-05,233.0
2014-09-08,233.39999389648438
2014-09-09,232.3000030517578
2014-09-10,229.8000030517578
2014-09-11,229.39999389648438
2014-09-12,233.0
2014-09-15,232.6999969482422
2014-09-16,230.0
2014-09-17,227.5
2014-09-18,234.3000030517578
2014-09-19,239.60000610351562
2014-09-22,238.1999969482422
2014-09-23,235.6999969482422
2014-09-24,236.10000610351562
2014-09-25,233.5
2014-09-26,232.10000610351562
2014-09-29,233.60000610351562
2014-09-30,234.0
2014-10-01,229.5
2014-10-02,222.60000610351562
2014-10-03,229.6999969482422
2014-10-06,232.1999969482422
2014-10-07,229.0
2014-10-08,224.6999969482422
2014-10-09,221.89999389648438
2014-10-10,216.39999389648438
2014-10-13,212.6999969482422
2014-10-14,217.3000030517578
2014-10-15,209.8000030517578
2014-10-16,209.89999389648438
2014-10-17,220.10000610351562
2014-10-20,220.10000610351562
2014-10-21,225.0
2014-10-22,228.1999969482422
2014-10-23,227.6999969482422
2014-10-24,227.39999389648438
2014-10-27,229.5
2014-10-28,232.3000030517578
2014-10-29,235.0
2014-10-30,238.39999389648438
2014-10-31,243.5
2014-11-03,242.5
2014-11-04,240.5
2014-11-05,243.89999389648438
2014-11-06,242.10000610351562
2014-11-07,240.0
2014-11-10,242.1999969482422
2014-11-11,242.5
2014-11-12,242.89999389648438
2014-11-13,249.0
2014-11-14,251.89999389648438
2014-11-17,253.10000610351562
2014-11-18,252.8000030517578
2014-11-19,251.1999969482422
2014-11-20,249.3000030517578
2014-11-21,253.10000610351562
2014-11-24,252.10000610351562
2014-11-25,253.5
2014-11-26,253.0
2014-11-27,256.1000061035156
2014-11-28,257.29998779296875
2014-12-01,253.5
2014-12-02,254.3000030517578
2014-12-03,251.89999389648438
2014-12-04,251.3000030517578
2014-12-05,251.60000610351562
2014-12-08,250.89999389648438
2014-12-09,245.5
2014-12-10,245.5
2014-12-11,243.1999969482422
2014-12-12,237.5
2014-12-15,236.0
2014-12-16,237.39999389648438
2014-12-17,234.5
2014-12-18,241.89999389648438
2014-12-19,245.0
2014-12-22,245.6999969482422
2014-12-23,248.6999969482422
2014-12-24,248.0
2014-12-29,246.5
2014-12-30,246.60000610351562
2014-12-31,248.0
2015-01-02,246.39999389648438
2015-01-05,242.0
2015-01-06,241.5
2015-01-07,245.10000610351562
2015-01-08,252.6999969482422
2015-01-09,248.10000610351562
2015-01-12,247.60000610351562
2015-01-13,249.89999389648438
2015-01-14,244.0
2015-01-15,244.8000030517578
2015-01-16,241.60000610351562
2015-01-19,243.60000610351562
2015-01-20,242.89999389648438
2015-01-21,250.0
2015-01-22,252.1999969482422
2015-01-23,256.0
2015-01-26,255.6999969482422
2015-01-27,251.10000610351562
2015-01-28,252.3000030517578
2015-01-29,247.6999969482422
2015-01-30,248.39999389648438
2015-02-02,249.1999969482422
2015-02-03,253.6999969482422
2015-02-04,253.6999969482422
2015-02-05,253.89999389648438
2015-02-06,255.8000030517578
2015-02-09,251.1999969482422
2015-02-10,253.39999389648438
2015-02-11,252.6999969482422
2015-02-12,254.5
2015-02-13,256.0
2015-02-16,256.0
2015-02-17,255.0
2015-02-18,254.60000610351562
2015-02-19,253.89999389648438
2015-02-20,257.20001220703125
2015-02-23,258.6000061035156
2015-02-24,257.70001220703125
2015-02-25,258.79998779296875
2015-02-26,258.5
2015-02-27,258.20001220703125
2015-03-02,258.29998779296875
2015-03-03,254.89999389648438
2015-03-04,254.10000610351562
2015-03-05,256.8999938964844
2015-03-06,257.5
2015-03-09,257.5
2015-03-10,255.3000030517578
2015-03-11,255.60000610351562
2015-03-12,257.8999938964844
2015-03-13,257.5
2015-03-16,259.70001220703125
2015-03-17,261.79998779296875
2015-03-18,265.5
2015-03-19,269.70001220703125
2015-03-20,268.70001220703125
2015-03-23,270.6000061035156
2015-03-24,271.0
2015-03-25,267.0
2015-03-26,262.29998779296875
2015-03-27,262.29998779296875
2015-03-30,266.0
2015-03-31,267.20001220703125
2015-04-01,264.70001220703125
2015-04-02,268.0
2015-04-07,271.6000061035156
2015-04-08,272.1000061035156
2015-04-09,274.70001220703125
2015-04-10,281.70001220703125
2015-04-13,281.79998779296875
2015-04-14,279.5
2015-04-15,279.29998779296875
2015-04-16,277.0
2015-04-17,271.29998779296875
2015-04-20,271.6000061035156
2015-04-21,275.1000061035156
2015-04-22,275.6000061035156
2015-04-23,273.8999938964844
2015-04-24,274.8999938964844
2015-04-27,277.70001220703125
2015-04-28,275.5
2015-04-29,268.1000061035156
2015-04-30,265.5
2015-05-01,266.3999938964844
2015-05-05,265.3999938964844
2015-05-06,262.6000061035156
2015-05-07,265.79998779296875
2015-05-08,269.3999938964844
2015-05-11,266.29998779296875
2015-05-12,263.3999938964844
2015-05-13,262.79998779296875
2015-05-14,263.29998779296875
2015-05-15,266.3999938964844
2015-05-18,265.20001220703125
2015-05-19,268.1000061035156
2015-05-20,267.79998779296875
2015-05-21,267.6000061035156
2015-05-22,271.0
2015-05-26,270.6000061035156
2015-05-27,273.3999938964844
2015-05-28,275.8999938964844
2015-05-29,272.79998779296875
2015-06-01,273.3999938964844
2015-06-02,272.5
2015-06-03,275.20001220703125
2015-06-04,273.0
2015-06-05,274.1000061035156
2015-06-08,273.5
2015-06-09,271.3999938964844
2015-06-10,271.70001220703125
2015-06-11,270.3999938964844
2015-06-12,268.0
2015-06-15,262.8999938964844
2015-06-16,264.0
2015-06-17,264.29998779296875
2015-06-18,264.29998779296875
2015-06-19,263.1000061035156
2015-06-22,266.5
2015-06-23,265.70001220703125
2015-06-24,270.8999938964844
2015-06-25,268.3999938964844
2015-06-26,263.3999938964844
2015-06-29,258.6000061035156
2015-06-30,261.20001220703125
2015-07-01,265.0
2015-07-02,264.70001220703125
2015-07-03,262.1000061035156
2015-07-06,261.29998779296875
2015-07-07,257.29998779296875
2015-07-08,258.3999938964844
2015-07-09,259.1000061035156
2015-07-10,261.29998779296875
2015-07-13,265.5
2015-07-14,267.0
2015-07-15,266.1000061035156
2015-07-16,268.0
2015-07-17,268.8999938964844
2015-07-20,274.29998779296875
2015-07-21,276.5
2015-07-22,272.20001220703125
2015-07-23,272.8999938964844
2015-07-24,274.0
2015-07-27,270.5
2015-07-28,269.1000061035156
2015-07-29,267.29998779296875
2015-07-30,268.5
2015-07-31,271.20001220703125
2015-08-03,269.6000061035156
2015-08-04,269.6000061035156
2015-08-05,272.79998779296875
2015-08-06,273.3999938964844
2015-08-07,272.5
2015-08-10,274.70001220703125
2015-08-11,270.29998779296875
2015-08-12,261.0
2015-08-13,262.8999938964844
2015-08-14,262.20001220703125
2015-08-17,262.6000061035156
2015-08-18,261.8999938964844
2015-08-19,257.20001220703125
2015-08-20,255.89999389648438
2015-08-21,244.8000030517578
2015-08-24,234.8000030517578
2015-08-25,242.3000030517578
2015-08-26,238.89999389648438
2015-08-27,249.1999969482422
2015-08-28,248.5
2015-09-01,243.5
2015-09-02,244.0
2015-09-03,250.0
2015-09-04,246.0
2015-09-07,246.10000610351562
2015-09-08,247.89999389648438
2015-09-09,250.0
2015-09-10,247.0
2015-09-11,247.6999969482422
2015-09-14,246.89999389648438
2015-09-15,249.89999389648438
2015-09-16,248.60000610351562
2015-09-17,249.6999969482422
2015-09-18,246.60000610351562
2015-09-21,246.6999969482422
2015-09-22,241.5
2015-09-23,242.5
2015-09-24,239.5
2015-09-25,248.1999969482422
2015-09-28,240.0
2015-09-29,236.0
2015-09-30,241.1999969482422
2015-10-01,243.60000610351562
2015-10-02,243.60000610351562
2015-10-05,250.89999389648438
2015-10-06,246.89999389648438
2015-10-07,245.0
2015-10-08,242.3000030517578
2015-10-09,247.1999969482422
2015-10-12,245.5
2015-10-13,245.1999969482422
2015-10-14,243.10000610351562
2015-10-15,244.8000030517578
2015-10-16,244.39999389648438
2015-10-19,243.60000610351562
2015-10-20,246.0
2015-10-21,244.8000030517578
2015-10-22,246.6999969482422
2015-10-23,254.39999389648438
2015-10-26,253.5
2015-10-27,252.39999389648438
2015-10-28,255.60000610351562
2015-10-29,256.5
2015-10-30,255.5
2015-11-02,257.70001220703125
2015-11-03,261.1000061035156
2015-11-04,262.5
2015-11-05,265.1000061035156
2015-11-06,270.0
2015-11-09,268.0
2015-11-10,266.20001220703125
2015-11-11,267.70001220703125
2015-11-12,266.20001220703125
2015-11-13,263.29998779296875
2015-11-16,259.20001220703125
2015-11-17,264.79998779296875
2015-11-18,264.20001220703125
2015-11-19,265.0
2015-11-20,267.70001220703125
2015-11-23,268.3999938964844
2015-11-24,266.6000061035156
2015-11-25,269.1000061035156
2015-11-26,271.70001220703125
2015-11-27,272.79998779296875
2015-11-30,273.5
2015-12-01,276.0
2015-12-02,280.79998779296875
2015-12-03,277.20001220703125
2015-12-04,277.0
2015-12-07,275.70001220703125
2015-12-08,273.29998779296875
2015-12-09,272.1000061035156
2015-12-10,270.3999938964844
2015-12-11,265.8999938964844
2015-12-14,261.5
2015-12-15,269.3999938964844
2015-12-16,272.20001220703125
2015-12-17,275.0
2015-12-18,273.1000061035156
2015-12-21,273.1000061035156
2015-12-22,275.0
2015-12-23,278.29998779296875
2015-12-24,277.20001220703125
2015-12-29,279.29998779296875
2015-12-30,277.5
2015-12-31,277.8999938964844
2016-01-04,265.20001220703125
2016-01-05,266.79998779296875
2016-01-06,264.20001220703125
2016-01-07,256.8999938964844
2016-01-08,257.29998779296875
2016-01-11,254.8000030517578
2016-01-12,257.8999938964844
2016-01-13,257.5
2016-01-14,251.60000610351562
2016-01-15,246.3000030517578
2016-01-18,242.39999389648438
2016-01-19,245.5
2016-01-20,235.60000610351562
2016-01-21,248.5
2016-01-22,256.79998779296875
2016-01-25,257.0
2016-01-26,255.0
2016-01-27,253.5
2016-01-28,250.5
2016-01-29,251.0
2016-02-01,250.39999389648438
2016-02-02,248.39999389648438
2016-02-03,231.0
2016-02-04,237.5
2016-02-05,231.60000610351562
2016-02-08,223.0
2016-02-09,221.1999969482422
2016-02-10,224.6999969482422
2016-02-11,220.60000610351562
2016-02-12,224.6999969482422
2016-02-15,230.3000030517578
2016-02-16,230.1999969482422
2016-02-17,238.89999389648438
2016-02-18,238.6999969482422
2016-02-19,239.39999389648438
2016-02-22,248.0
2016-02-23,247.1999969482422
2016-02-24,239.8000030517578
2016-02-25,244.10000610351562
2016-02-26,248.8000030517578
2016-02-29,248.8000030517578
2016-03-01,250.8000030517578
2016-03-02,251.0
2016-03-03,250.5
2016-03-04,253.5
2016-03-07,252.0
2016-03-08,247.1999969482422
2016-03-09,243.5
2016-03-10,241.0
2016-03-11,243.0
2016-03-14,244.3000030517578
2016-03-15,247.5
2016-03-16,253.1999969482422
2016-03-17,254.3000030517578
2016-03-18,250.89999389648438
2016-03-21,251.10000610351562
2016-03-22,251.6999969482422
2016-03-23,255.5
2016-03-24,254.5
2016-03-29,256.0
2016-03-30,261.8999938964844
2016-03-31,262.5
2016-04-01,263.70001220703125
2016-04-04,261.5
2016-04-05,261.0
2016-04-06,264.8999938964844
2016-04-07,264.5
2016-04-08,263.70001220703125
2016-04-11,263.8999938964844
2016-04-12,263.20001220703125
2016-04-13,271.20001220703125
2016-04-14,271.5
2016-04-15,269.6000061035156
2016-04-18,271.0
2016-04-19,269.79998779296875
2016-04-20,266.20001220703125
2016-04-21,266.8999938964844
2016-04-22,264.5
2016-04-25,264.8999938964844
2016-04-26,263.20001220703125
2016-04-27,260.0
2016-04-28,261.29998779296875
2016-04-29,257.1000061035156
2016-05-03,256.29998779296875
2016-05-04,254.3000030517578
2016-05-05,254.60000610351562
2016-05-06,253.0
2016-05-09,257.0
2016-05-10,257.3999938964844
2016-05-11,257.6000061035156
2016-05-12,256.0
2016-05-13,256.3999938964844
2016-05-16,255.8000030517578
2016-05-17,259.3999938964844
2016-05-18,255.0
2016-05-19,250.8000030517578
2016-05-20,256.0
2016-05-23,257.5
2016-05-24,260.0
2016-05-25,262.0
2016-05-26,260.0
2016-05-27,261.29998779296875
2016-05-31,262.3999938964844
2016-06-01,262.5
2016-06-02,264.8999938964844
2016-06-03,260.5
2016-06-06,264.5
2016-06-07,261.0
2016-06-08,260.79998779296875
2016-06-09,260.5
2016-06-10,256.70001220703125
2016-06-13,253.1999969482422
2016-06-14,246.89999389648438
2016-06-15,250.0
2016-06-16,250.0
2016-06-17,253.0
2016-06-20,257.8999938964844
2016-06-21,258.5
2016-06-22,256.5
2016-06-23,257.1000061035156
2016-06-24,261.1000061035156
2016-06-27,256.0
2016-06-28,259.5
2016-06-29,266.0
2016-06-30,271.0
2016-07-01,275.0
2016-07-04,273.0
2016-07-05,275.0
2016-07-06,278.5
2016-07-07,280.29998779296875
2016-07-08,281.0
2016-07-11,287.20001220703125
2016-07-12,287.6000061035156
2016-07-13,285.5
2016-07-14,281.20001220703125
2016-07-15,284.5
2016-07-18,285.6000061035156
2016-07-19,287.5
2016-07-20,289.5
2016-07-21,290.0
2016-07-22,290.8999938964844
2016-07-25,290.3999938964844
2016-07-26,292.3999938964844
2016-07-27,294.0
2016-07-28,297.20001220703125
2016-07-29,298.0
2016-08-01,297.6000061035156
2016-08-02,292.79998779296875
2016-08-03,293.0
2016-08-04,297.70001220703125
2016-08-05,302.6000061035156
2016-08-08,303.29998779296875
2016-08-09,306.29998779296875
2016-08-10,306.20001220703125
2016-08-11,307.5
2016-08-12,310.8999938964844
2016-08-15,314.79998779296875
2016-08-16,310.79998779296875
2016-08-17,308.79998779296875
2016-08-18,309.3999938964844
2016-08-19,310.70001220703125
2016-08-22,310.0
2016-08-23,309.6000061035156
2016-08-24,309.70001220703125
2016-08-25,306.20001220703125
2016-08-26,306.8999938964844
2016-08-30,308.1000061035156
2016-08-31,309.5
2016-09-01,307.8999938964844
2016-09-02,307.6000061035156
2016-09-05,305.3999938964844
2016-09-06,304.70001220703125
2016-09-07,307.8999938964844
