Date,Close
2014-01-02,9400.0400390625
2014-01-03,9435.150390625
2014-01-06,9428.0
2014-01-07,9506.2001953125
2014-01-08,9497.83984375
2014-01-09,9421.6103515625
2014-01-10,9473.240234375
2014-01-13,9510.169921875
2014-01-14,9540.509765625
2014-01-15,9733.8095703125
2014-01-16,9717.7099609375
2014-01-17,9742.9599609375
2014-01-20,9715.900390625
2014-01-21,9730.1201171875
2014-01-22,9720.1103515625
2014-01-23,9631.0400390625
2014-01-24,9392.01953125
2014-01-27,9349.2197265625
2014-01-28,9406.91015625
2014-01-29,9336.73046875
2014-01-30,9373.48046875
2014-01-31,9306.48046875
2014-02-03,9186.51953125
2014-02-04,9127.91015625
2014-02-05,9116.3203125
2014-02-06,9256.580078125
2014-02-07,9301.919921875
2014-02-10,9289.8603515625
2014-02-11,9478.76953125
2014-02-12,9540.0
2014-02-13,9596.76953125
2014-02-14,9662.400390625
2014-02-17,9656.759765625
2014-02-18,9659.7802734375
2014-02-19,9660.0498046875
2014-02-20,9618.849609375
2014-02-21,9656.9501953125
2014-02-24,9708.9404296875
2014-02-25,9699.349609375
2014-02-26,9661.73046875
2014-02-27,9588.330078125
2014-02-28,9692.080078125
2014-03-03,9358.8896484375
2014-03-04,9589.150390625
2014-03-05,9542.01953125
2014-03-06,9542.8701171875
2014-03-07,9350.75
2014-03-10,9265.5
2014-03-11,9307.7900390625
2014-03-12,9188.6904296875
2014-03-13,9017.7900390625
2014-03-14,9056.41015625
2014-03-17,9180.8896484375
2014-03-18,9242.5498046875
2014-03-19,9277.0498046875
2014-03-20,9296.1201171875
2014-03-21,9342.9404296875
2014-03-24,9188.76953125
2014-03-25,9338.400390625
2014-03-26,9448.580078125
2014-03-27,9451.2099609375
2014-03-28,9587.1904296875
2014-03-31,9555.91015625
2014-04-01,9603.7099609375
2014-04-02,9623.3603515625
2014-04-03,9628.8203125
2014-04-04,9695.76953125
2014-04-07,9510.849609375
2014-04-08,9490.7900390625
2014-04-09,9506.349609375
2014-04-10,9454.5400390625
2014-04-11,9315.2900390625
2014-04-14,9339.169921875
2014-04-15,9173.7099609375
2014-04-16,9317.8203125
2014-04-17,9409.7099609375
2014-04-22,9600.08984375
2014-04-23,9544.1904296875
2014-04-24,9548.6796875
2014-04-25,9401.5498046875
2014-04-28,9446.3603515625
2014-04-29,9584.1201171875
2014-04-30,9603.23046875
2014-05-02,9556.01953125
2014-05-05,9529.5
2014-05-06,9467.5302734375
2014-05-07,9521.2998046875
2014-05-08,9607.400390625
2014-05-09,9581.4501953125
2014-05-12,9702.4599609375
2014-05-13,9754.4296875
2014-05-14,9754.3896484375
2014-05-15,9656.0498046875
2014-05-16,9629.099609375
2014-05-19,9659.3896484375
2014-05-20,9639.080078125
2014-05-21,9697.8701171875
2014-05-22,9720.91015625
2014-05-23,9768.009765625
2014-05-26,9892.8203125
2014-05-27,9940.8203125
2014-05-28,9939.169921875
2014-05-29,9938.900390625
2014-05-30,9943.26953125
2014-06-02,9950.1201171875
2014-06-03,9919.740234375
2014-06-04,9926.669921875
2014-06-05,9947.830078125
2014-06-06,9987.1904296875
2014-06-09,10008.6298828125
2014-06-10,10028.7998046875
2014-06-11,9949.8095703125
2014-06-12,9938.7001953125
2014-06-13,9912.8701171875
2014-06-16,9883.98046875
2014-06-17,9920.3203125
2014-06-18,9930.330078125
2014-06-19,10004.0
2014-06-20,9987.240234375
2014-06-23,9920.919921875
2014-06-24,9938.080078125
2014-06-25,9867.75
2014-06-26,9804.900390625
2014-06-27,9815.169921875
2014-06-30,9833.0703125
2014-07-01,9902.41015625
2014-07-02,9911.26953125
2014-07-03,10029.4296875
2014-07-04,10009.080078125
2014-07-07,9906.0703125
2014-07-08,9772.669921875
2014-07-09,9808.2001953125
2014-07-10,9659.1298828125
2014-07-11,9666.33984375
2014-07-14,9783.009765625
2014-07-15,9719.41015625
2014-07-16,9859.26953125
2014-07-17,9753.8798828125
2014-07-18,9720.01953125
2014-07-21,9612.0498046875
2014-07-22,9734.330078125
2014-07-23,9753.5595703125
2014-07-24,9794.0595703125
2014-07-25,9644.009765625
2014-07-28,9598.169921875
2014-07-29,9653.6298828125
2014-07-30,9593.6796875
2014-07-31,9407.48046875
2014-08-01,9210.080078125
2014-08-04,9154.1396484375
2014-08-05,9189.740234375
2014-08-06,9130.0400390625
2014-08-07,9038.9697265625
2014-08-08,9009.3203125
2014-08-11,9180.740234375
2014-08-12,9069.4697265625
2014-08-13,9198.8798828125
