date,news_volume,sent_pos_mean,sent_neg_mean,sent_neu_mean,sent_score_mean,sent_score_std,sent_max_neg,sent_pos_ratio,sent_neg_ratio,sent_score_ma5,sent_score_ma20,sent_surprise,sent_momentum_3d,sent_vol_5d,news_volume_chg
2023-12-13,8,0.12307041,0.7456565,0.13127314,-0.6225861,0.4247402,0.9708645,0.0,0.875,-0.3930817648768425,-0.3884267944842577,-0.22950430661439897,-0.5149012605349222,0.25868708013458436,-0.11111111111111116
2023-12-14,7,0.33821818,0.3503864,0.3113954,-0.012168237,0.33902824,0.6926382,0.42857142857142855,0.2857142857142857,-0.4046908276155591,-0.3757021807599813,0.3925225906074047,-0.3859200505539775,0.23420739802232388,-0.125
2023-12-15,3,0.025799261,0.8456618,0.12853892,-0.81986254,0.20064643,0.9715547,0.0,1.0,-0.47534691262990236,-0.37828346122987566,-0.3445156319066882,-0.4848722843453288,0.30124244054007326,-0.5714285714285714
2023-12-18,8,0.25091344,0.4282899,0.32079667,-0.17737648,0.7405035,0.97066396,0.25,0.5,-0.43099983502179384,-0.3664048858452588,0.2536233561113477,-0.33646908681839705,0.33020043634494,1.6666666666666665
2023-12-19,3,0.027907908,0.9309303,0.041161794,-0.90302247,0.03632009,0.9524903,0.0,1.0,-0.507003160007298,-0.37999910791404545,-0.3960193080827594,-0.6334204971790314,0.3942039593281619,-0.625
2023-12-20,10,0.1756852,0.5308928,0.29342198,-0.35520762,0.6399,0.9721195,0.1,0.5,-0.4535274701192975,-0.3611686744261533,0.09831984806805849,-0.4785355230172475,0.39273759530737334,2.3333333333333335
2023-12-21,5,0.118827425,0.341219,0.53995353,-0.22239156,0.44200894,0.9401725,0.0,0.4,-0.49557213485240936,-0.35075831566937266,0.2731805741786957,-0.49354055027167004,0.3415985735814241,-0.5
2023-12-22,7,0.24829869,0.636673,0.115028314,-0.3883743,0.6956326,0.9498938,0.2857142857142857,0.7142857142857143,-0.40927448570728303,-0.3511696964967996,0.02090018689632417,-0.3219911605119705,0.2897624142683164,0.3999999999999999
2023-12-27,13,0.13067399,0.45997193,0.40935406,-0.32929796,0.48688653,0.9708143,0.07692307692307693,0.46153846153846156,-0.43965878188610075,-0.35533407707698644,0.11036082208156583,-0.31335460642973584,0.26638907576988313,0.8571428571428572
2023-12-28,4,0.15619688,0.6994643,0.1443388,-0.5432675,0.6690115,0.97033024,0.25,0.75,-0.36770778596401216,-0.3696395226288587,-0.1755597025156021,-0.4203132490317027,0.11618593726941549,-0.6923076923076923
2023-12-29,6,0.22003485,0.39865258,0.38131252,-0.17861772,0.68471974,0.9741116,0.16666666666666666,0.3333333333333333,-0.3323898047208786,-0.3884507909882814,0.1537720888853073,-0.3503943880399068,0.14435952480228928,0.5
