Date,Price
2015-11-23,503.8299865722656
2015-11-24,333.29998779296875
2015-11-25,332.79998779296875
2015-11-26,333.54998779296875
2015-11-27,334.8500061035156
2015-11-30,334.3500061035156
2015-12-01,336.45001220703125
2015-12-02,341.3500061035156
2015-12-03,335.54998779296875
2015-12-04,335.45001220703125
2015-12-07,335.95001220703125
2015-12-08,337.6499938964844
2015-12-09,332.70001220703125
2015-12-10,330.3999938964844
2015-12-11,324.20001220703125
2015-12-14,320.95001220703125
2015-12-15,330.79998779296875
2015-12-16,330.25
2015-12-17,333.45001220703125
2015-12-18,328.79998779296875
2015-12-21,326.79998779296875
2015-12-22,330.20001220703125
2015-12-23,332.5
2015-12-24,331.8500061035156
2015-12-29,339.20001220703125
2015-12-30,337.45001220703125
2015-12-31,335.6499938964844
2016-01-04,325.95001220703125
2016-01-05,329.6499938964844
2016-01-06,327.29998779296875
2016-01-07,322.04998779296875
2016-01-08,316.29998779296875
2016-01-11,314.54998779296875
2016-01-12,321.3500061035156
2016-01-13,322.04998779296875
2016-01-14,317.1499938964844
2016-01-15,313.1000061035156
2016-01-18,313.79998779296875
2016-01-19,317.04998779296875
2016-01-20,308.0
2016-01-21,316.20001220703125
2016-01-22,318.0
2016-01-25,320.3999938964844
2016-01-26,318.04998779296875
2016-01-27,315.6000061035156
2016-01-28,313.25
2016-01-29,325.95001220703125
2016-02-01,325.6499938964844
2016-02-02,324.1499938964844
2016-02-03,312.04998779296875
2016-02-04,313.5
2016-02-05,307.70001220703125
2016-02-08,299.25
2016-02-09,302.75
2016-02-10,304.1499938964844
2016-02-11,298.1000061035156
2016-02-12,305.3999938964844
2016-02-15,309.3500061035156
2016-02-16,311.70001220703125
2016-02-17,319.3999938964844
2016-02-18,320.29998779296875
2016-02-19,319.8999938964844
2016-02-22,328.3999938964844
2016-02-23,325.25
2016-02-24,322.3500061035156
2016-02-25,330.45001220703125
2016-02-26,335.79998779296875
2016-02-29,335.20001220703125
2016-03-01,338.3999938964844
2016-03-02,337.5
2016-03-03,333.79998779296875
2016-03-04,336.54998779296875
2016-03-07,333.70001220703125
2016-03-08,332.29998779296875
2016-03-09,333.79998779296875
2016-03-10,330.70001220703125
2016-03-11,334.70001220703125
2016-03-14,338.20001220703125
2016-03-15,342.1000061035156
2016-03-16,345.75
2016-03-17,341.3500061035156
2016-03-18,341.6000061035156
2016-03-21,344.1000061035156
2016-03-22,350.0
2016-03-23,352.04998779296875
2016-03-24,347.95001220703125
2016-03-29,347.8500061035156
2016-03-30,350.75
2016-03-31,350.75
2016-04-01,356.8500061035156
2016-04-04,354.29998779296875
2016-04-05,355.3500061035156
2016-04-06,356.5
2016-04-07,354.54998779296875
2016-04-08,354.1000061035156
2016-04-11,352.0
2016-04-12,350.3999938964844
2016-04-13,355.8500061035156
2016-04-14,358.45001220703125
2016-04-15,357.3500061035156
2016-04-18,354.04998779296875
2016-04-19,349.54998779296875
2016-04-20,351.79998779296875
2016-04-21,352.5
2016-04-22,341.95001220703125
2016-04-25,339.70001220703125
2016-04-26,337.3999938964844
2016-04-27,333.70001220703125
2016-04-28,336.25
2016-04-29,323.70001220703125
2016-05-03,326.5
2016-05-04,327.0
2016-05-05,327.79998779296875
2016-05-06,328.70001220703125
2016-05-09,332.0
2016-05-10,333.1499938964844
2016-05-11,334.20001220703125
2016-05-12,329.0
2016-05-13,335.6499938964844
2016-05-16,334.8999938964844
2016-05-17,333.1000061035156
2016-05-18,330.20001220703125
2016-05-19,327.0
2016-05-20,334.3999938964844
2016-05-23,335.70001220703125
2016-05-24,337.0
2016-05-25,338.1000061035156
2016-05-26,339.3500061035156
2016-05-27,342.3999938964844
2016-05-31,344.29998779296875
2016-06-01,348.04998779296875
2016-06-02,345.6499938964844
2016-06-03,342.54998779296875
2016-06-06,346.25
2016-06-07,345.04998779296875
2016-06-08,344.95001220703125
2016-06-09,346.79998779296875
2016-06-10,347.75
2016-06-13,347.25
2016-06-14,346.79998779296875
2016-06-15,346.6000061035156
2016-06-16,346.1499938964844
2016-06-17,340.8500061035156
2016-06-20,336.75
2016-06-21,336.1000061035156
2016-06-22,336.6000061035156
2016-06-23,335.3999938964844
2016-06-24,354.04998779296875
2016-06-27,353.8999938964844
2016-06-28,353.54998779296875
2016-06-29,356.45001220703125
2016-06-30,365.95001220703125
2016-07-01,370.1499938964844
2016-07-04,367.8500061035156
2016-07-05,372.45001220703125
2016-07-06,377.04998779296875
2016-07-07,379.20001220703125
2016-07-08,383.75
2016-07-11,386.70001220703125
2016-07-12,382.45001220703125
2016-07-13,384.1000061035156
2016-07-14,382.1499938964844
2016-07-15,384.45001220703125
2016-07-18,385.70001220703125
2016-07-19,389.95001220703125
2016-07-20,394.54998779296875
2016-07-21,392.70001220703125
2016-07-22,395.6000061035156
2016-07-25,395.0
2016-07-26,395.3500061035156
2016-07-27,399.6499938964844
2016-07-28,399.6000061035156
2016-07-29,398.04998779296875
2016-08-01,401.3999938964844
2016-08-02,394.45001220703125
2016-08-03,394.3500061035156
2016-08-04,402.95001220703125
2016-08-05,409.95001220703125
2016-08-08,410.8999938964844
2016-08-09,414.3500061035156
2016-08-10,411.54998779296875
2016-08-11,414.70001220703125
2016-08-12,415.1000061035156
2016-08-15,419.95001220703125
2016-08-16,413.8999938964844
2016-08-17,410.75
2016-08-18,408.70001220703125
2016-08-19,411.8999938964844
2016-08-22,408.20001220703125
2016-08-23,409.8999938964844
2016-08-24,406.79998779296875
2016-08-25,407.79998779296875
2016-08-26,410.8999938964844
2016-08-30,411.25
2016-08-31,410.20001220703125
2016-09-01,403.95001220703125
2016-09-02,407.70001220703125
2016-09-05,406.3999938964844
2016-09-06,404.29998779296875
2016-09-07,407.6499938964844
2016-09-08,407.3500061035156
2016-09-09,404.6499938964844
2016-09-12,400.3999938964844
2016-09-13,404.3999938964844
2016-09-14,408.25
2016-09-15,412.3999938964844
2016-09-16,415.20001220703125
2016-09-19,418.25
2016-09-20,419.20001220703125
2016-09-21,420.6000061035156
2016-09-22,421.25
2016-09-23,423.79998779296875
2016-09-26,418.8500061035156
2016-09-27,421.25
2016-09-28,422.04998779296875
2016-09-29,423.29998779296875
2016-09-30,423.1499938964844
2016-10-03,428.45001220703125
2016-10-04,431.54998779296875
2016-10-05,432.1499938964844
2016-10-06,434.8999938964844
2016-10-07,443.6499938964844
2016-10-10,447.8999938964844
2016-10-11,449.04998779296875
2016-10-12,449.04998779296875
2016-10-13,445.0
2016-10-14,450.25
2016-10-17,448.8500061035156
