Date,Price
2014-11-24,6678.0
2014-11-25,6698.0
2014-11-26,6696.0
2014-11-27,6756.5
2014-11-28,6820.0
2014-12-01,6701.5
2014-12-02,6751.0
2014-12-03,6725.5
2014-12-04,6712.0
2014-12-05,6801.5
2014-12-08,6771.0
2014-12-09,6656.5
2014-12-10,6688.0
2014-12-11,6708.5
2014-12-12,6583.0
2014-12-15,6536.0
2014-12-16,6525.0
2014-12-17,6455.5
2014-12-18,6631.5
2014-12-19,6741.0
2014-12-22,6746.5
2014-12-23,6790.5
2014-12-24,6766.5
2014-12-29,6816.0
2014-12-30,6766.5
2014-12-31,6737.0
2015-01-02,6721.0
2015-01-05,6713.0
2015-01-06,6670.0
2015-01-07,6724.0
2015-01-08,6866.0
2015-01-09,6790.5
2015-01-12,6767.5
2015-01-13,6856.0
2015-01-14,6652.0
2015-01-15,6648.0
2015-01-16,6651.5
2015-01-19,6695.0
2015-01-20,6678.5
2015-01-21,6813.5
2015-01-22,6904.0
2015-01-23,6983.0
2015-01-26,6939.5
2015-01-27,6729.0
2015-01-28,6765.0
2015-01-29,6706.0
2015-01-30,6817.0
2015-02-02,6779.5
2015-02-03,6773.0
2015-02-04,6818.0
2015-02-05,6806.5
2015-02-06,6859.5
2015-02-09,6809.0
2015-02-10,6839.5
2015-02-11,6913.0
2015-02-12,6895.5
2015-02-13,6951.5
2015-02-16,6998.5
2015-02-17,7005.0
2015-02-18,6968.0
2015-02-19,7014.5
2015-02-20,7046.5
2015-02-23,7051.5
2015-02-24,7074.5
2015-02-25,7054.0
2015-02-26,7088.5
2015-02-27,7071.5
2015-03-02,7149.0
2015-03-03,7100.0
2015-03-04,7144.5
2015-03-05,7173.5
2015-03-06,7202.0
2015-03-09,7144.0
2015-03-10,7063.5
2015-03-11,7101.0
2015-03-12,7122.0
2015-03-13,7153.5
2015-03-16,7211.5
2015-03-17,7271.5
2015-03-18,7278.5
2015-03-19,7383.0
2015-03-20,7323.0
2015-03-23,7317.0
2015-03-24,7360.0
2015-03-25,7188.5
2015-03-26,7132.5
2015-03-27,7118.0
2015-03-30,7238.0
2015-03-31,7212.5
2015-04-01,7103.5
2015-04-02,7125.5
2015-04-07,7204.0
2015-04-08,7170.5
2015-04-09,7261.0
2015-04-10,7387.0
2015-04-13,7419.5
2015-04-14,7275.5
2015-04-15,7310.0
2015-04-16,7257.5
2015-04-17,7142.5
2015-04-20,7244.5
2015-04-21,7274.5
2015-04-22,7239.5
2015-04-23,7255.5
2015-04-24,7320.5
2015-04-27,7324.0
2015-04-28,7221.0
2015-04-29,7122.0
2015-04-30,7110.0
2015-05-01,7206.0
2015-05-05,7130.0
2015-05-06,7055.0
2015-05-07,7089.5
2015-05-08,7079.5
2015-05-11,7006.5
2015-05-12,6920.0
2015-05-13,6910.5
2015-05-14,6966.5
2015-05-15,6973.5
2015-05-18,7044.0
2015-05-19,7133.5
2015-05-20,7109.0
2015-05-21,7096.5
2015-05-22,7175.0
2015-05-26,7130.5
2015-05-27,7233.0
2015-05-28,7285.0
2015-05-29,7237.0
2015-06-01,7289.0
2015-06-02,7217.0
2015-06-03,7243.0
2015-06-04,7199.5
2015-06-05,7213.5
2015-06-08,7154.0
2015-06-09,7063.0
2015-06-10,7082.0
2015-06-11,7114.0
2015-06-12,7028.0
2015-06-15,6967.0
2015-06-16,6978.5
2015-06-17,6963.5
2015-06-18,6997.5
2015-06-19,7003.0
2015-06-22,7067.5
2015-06-23,7071.0
2015-06-24,7110.5
2015-06-25,7084.0
2015-06-26,7015.5
2015-06-29,6892.0
2015-06-30,6848.5
2015-07-01,6942.5
2015-07-02,6942.5
2015-07-03,6964.0
2015-07-06,6945.5
2015-07-07,6912.0
2015-07-08,6973.5
2015-07-09,6997.5
2015-07-10,6988.0
2015-07-13,7067.0
2015-07-14,7115.5
2015-07-15,7130.0
2015-07-16,7186.5
2015-07-17,7275.5
2015-07-20,7351.0
2015-07-21,7364.0
2015-07-22,7247.5
2015-07-23,7307.5
2015-07-24,7272.0
2015-07-27,7129.0
2015-07-28,7117.5
2015-07-29,7157.5
2015-07-30,7182.0
2015-07-31,7212.5
2015-08-03,7220.5
2015-08-04,7161.5
2015-08-05,7272.5
2015-08-06,7156.5
2015-08-07,7124.5
2015-08-10,7199.5
2015-08-11,7114.0
2015-08-12,7006.5
2015-08-13,7125.5
2015-08-14,7081.0
2015-08-17,7148.0
2015-08-18,7132.5
2015-08-19,7046.5
2015-08-20,6932.0
2015-08-21,6707.0
2015-08-24,6359.0
2015-08-25,6555.0
2015-08-26,6484.0
2015-08-27,6854.5
2015-08-28,6922.5
2015-09-01,6739.0
2015-09-02,6734.0
2015-09-03,6893.0
2015-09-04,6776.5
2015-09-07,6778.5
2015-09-08,6813.0
2015-09-09,6878.5
2015-09-10,6788.5
2015-09-11,6813.5
2015-09-14,6848.0
2015-09-15,6944.0
2015-09-16,6920.5
2015-09-17,6947.0
2015-09-18,6858.0
2015-09-21,6905.5
2015-09-22,6778.0
2015-09-23,6883.5
2015-09-24,6759.0
2015-09-25,6951.0
2015-09-28,6694.5
2015-09-29,6682.5
2015-09-30,6738.0
2015-10-01,6713.5
2015-10-02,6720.0
2015-10-05,6949.5
2015-10-06,6920.0
2015-10-07,6848.5
2015-10-08,6867.5
2015-10-09,6997.0
2015-10-12,6995.5
2015-10-13,7044.5
2015-10-14,6885.0
2015-10-15,6936.0
2015-10-16,7019.5
2015-10-19,7045.5
2015-10-20,7053.0
2015-10-21,7043.0
2015-10-22,7121.0
2015-10-23,7367.5
2015-10-26,7383.0
2015-10-27,7404.5
2015-10-28,7446.5
2015-10-29,7478.0
2015-10-30,7399.0
2015-11-02,7435.5
2015-11-03,7483.5
2015-11-04,7494.0
2015-11-05,7548.0
2015-11-06,7631.0
2015-11-09,7508.0
2015-11-10,7513.0
2015-11-11,7489.0
2015-11-12,7459.5
2015-11-13,7319.0
2015-11-16,7248.0
2015-11-17,7394.5
2015-11-18,7436.0
2015-11-19,7471.5
2015-11-20,7572.0
2015-11-23,7608.5
2015-11-24,7572.0
2015-11-25,7584.0
2015-11-26,7623.0
2015-11-27,7642.0
2015-11-30,7601.0
2015-12-01,7651.0
2015-12-02,7758.5
2015-12-03,7620.0
2015-12-04,7594.5
2015-12-07,7609.5
2015-12-08,7670.5
2015-12-09,7543.5
2015-12-10,7510.0
2015-12-11,7356.0
2015-12-14,7297.5
2015-12-15,7531.5
2015-12-16,7522.5
2015-12-17,7622.5
2015-12-18,7510.0
2015-12-21,7481.0
2015-12-22,7555.0
2015-12-23,7597.5
