Date,ftas,ftmc,spy,iwm,xlk,xle,xlf,uup,hyg,lqd,tlt,us5y,us30y,vix9d,vvix,nikkei,hsi,eth,isf_close,isf_open,isf_high,isf_low,isf_volume,isf_hl_range,isf_oc_gap
2014-01-21,3657.219970703125,16144.2001953125,149.60369873046875,99.50128936767578,15.457639694213867,27.282573699951172,14.203640937805176,18.19502830505371,48.66297912597656,75.0351333618164,75.17159271240234,1.6410000324249268,3.739000082015991,12.460000038146973,77.77999877929688,15795.9599609375,23033.119140625,,675.662353515625,676.9563323422816,678.947087691917,674.1692870033985,4839760.0,0.007071284442086344,-0.0019114657250924995
2014-01-22,3653.7900390625,16147.2001953125,149.70120239257812,100.00471496582031,15.440434455871582,27.408422470092773,14.210103988647461,18.2200870513916,48.590450286865234,74.85292053222656,74.98641204833984,1.694000005722046,3.759000062942505,12.300000190734863,74.45999908447266,15820.9599609375,23082.25,,675.164794921875,676.4587739981486,678.7481916942982,674.7666802269682,8887250.0,0.005897095786504461,-0.0019128720418919423
2014-01-23,3624.010009765625,15980.099609375,148.4746551513672,99.33063507080078,15.410324096679688,27.096961975097656,13.977155685424805,18.036296844482422,48.52823257446289,75.13928985595703,76.04750061035156,1.593000054359436,3.680999994277954,14.210000038146973,78.25,15695.8896484375,22733.900390625,,669.690185546875,674.0698722587169,676.0606278999104,668.7943819601624,7337272.0,0.010850160412332107,-0.006497377930816287
2014-01-24,3565.5400390625,15703.400390625,145.30685424804688,96.7966537475586,15.1134672164917,26.530672073364258,13.660083770751953,18.06136131286621,48.20689010620117,75.0873031616211,76.53884887695312,1.5640000104904175,3.6510000228881836,20.84000015258789,97.70999908447266,15391.5595703125,22450.060546875,,658.8405151367188,670.088270845972,670.8915474434892,657.9446509174637,12301770.0,0.019651032728821856,-0.016785483642406146
2014-01-27,3508.179931640625,15528.2001953125,144.59201049804688,95.38031005859375,14.97149658203125,26.436279296875,13.575959205627441,18.06136131286621,48.19139099121094,74.94403839111328,76.00476837158203,1.5880000591278076,3.680000066757202,19.040000915527344,93.5,15005.73046875,21976.099609375,,647.5926513671875,654.7593823385931,655.585562769061,646.5972737531876,8760419.0,0.01387954140136934,-0.010945594923448572
2014-01-28,3524.43994140625,15715.7998046875,145.45301818847656,96.38709259033203,14.881149291992188,26.637643814086914,13.757153511047363,18.069713592529297,48.40386199951172,75.30855560302734,76.18992614746094,1.5540000200271606,3.671999931335449,17.290000915527344,83.95999908447266,14980.16015625,21960.640625,,650.0809936523438,649.3842780340153,651.6855416289458,648.4884140204235,6438221.0,0.004918045043218147,0.0010728864893953152
2014-01-29,3511.820068359375,15688.2998046875,144.05599975585938,94.99634552001953,14.764995574951172,26.489774703979492,13.59537124633789,18.069713592529297,48.25873565673828,75.45823669433594,76.81659698486328,1.4919999837875366,3.621999979019165,19.399999618530273,92.47000122070312,15383.91015625,22141.609375,,646.7964477539062,653.8636662083782,656.9493129224052,641.0232689727711,5418415.0,0.024622961373612254,-0.010808397560080481
2014-01-30,3509.81005859375,15701.7998046875,145.58299255371094,96.41268920898438,14.945684432983398,26.574722290039062,13.789497375488281,18.186670303344727,48.341670989990234,75.49726867675781,76.59580993652344,1.5119999647140503,3.634999990463257,17.950000762939453,92.3499984741211,15007.0595703125,22035.419921875,,646.597412109375,646.0002097143994,648.9863431953596,643.6112786284148,5292469.0,0.008312845777421122,0.0009244616116141072
2014-01-31,3496.510009765625,15674.400390625,144.73007202148438,95.69599914550781,14.9801025390625,26.231796264648438,13.627730369567871,18.23679542541504,48.32612991333008,75.72515869140625,77.10852813720703,1.5099999904632568,3.621999979019165,19.31999969482422,99.66000366210938,14914.5302734375,,,643.9098510742188,645.1042556981453,647.5926999197136,635.0509653442226,6002575.0,0.01947746964045963,-0.001851490845667894
2014-02-03,3472.419921875,15558.2001953125,141.4729461669922,92.70124816894531,14.666041374206543,25.763031005859375,13.284770965576172,18.17831802368164,48.18132400512695,76.21346282958984,78.04808807373047,1.437000036239624,3.5399999618530273,23.950000762939453,106.77999877929688,14619.1298828125,,,638.8333129882812,642.8148232727243,646.4977324364393,638.634225323454,5615491.0,0.012309168844376705,-0.006193868187687767
2014-02-04,3464.1201171875,15540.2998046875,142.4638671875,93.40086364746094,14.721977233886719,26.02729606628418,13.414189338684082,18.19502830505371,48.238624572753906,75.84783935546875,77.21990966796875,1.4609999656677246,3.5929999351501465,20.3700008392334,100.4000015258789,14008.4697265625,21397.76953125,,638.8333129882812,636.9421320549861,640.6249804656755,634.1550262534556,8816809.0,0.010127765851713835,0.0029691565969949926
2014-02-05,3468.77001953125,15561.400390625,142.28514099121094,92.70124816894531,14.734877586364746,25.772478103637695,13.401246070861816,18.16996192932129,48.238624572753906,75.6063003540039,76.50596618652344,1.4889999628067017,3.6530001163482666,21.299999237060547,102.87000274658203,14180.3798828125,21269.380859375,,639.8286743164062,637.837919224723,642.2056363819004,636.245339452586,7761998.0,0.009315457666354778,0.003121098686172432
2014-02-06,3521.3701171875,15789.900390625,144.1615447998047,93.43500518798828,14.898359298706055,26.15628433227539,13.608316421508789,18.144899368286133,48.410484313964844,75.53450775146484,76.17757415771484,1.5160000324249268,3.674999952316284,18.670000076293945,92.58000183105469,14155.1201171875,21423.130859375,,649.6829833984375,643.4121165558437,650.1249009273133,640.5254971625245,5220177.0,0.014775519769003527,0.009746267875963369
2014-02-07,3530.169921875,15865.099609375,145.94850158691406,94.49296569824219,15.100563049316406,26.439428329467773,13.77656078338623,18.086421966552734,48.65523910522461,75.76951599121094,76.2418441772461,1.4620000123977661,3.6649999618530273,14.510000228881836,83.16999816894531,14462.41015625,21636.849609375,,651.1760864257812,651.0765122065707,653.1668417736112,648.4885545556044,4351308.0,0.007184365819827997,0.00015293781505511963
2014-02-10,3540.6201171875,15910.7001953125,146.216552734375,94.74040985107422,15.1306734085083,26.31045150756836,13.789497375488281,18.069713592529297,48.68654251098633,75.80218505859375,76.45600891113281,1.475000023841858,3.6630001068115234,14.220000267028809,79.88999938964844,14718.33984375,21579.259765625,,652.7686767578125,652.7686767578125,653.0672779141174,649.8821179094882,5920865.0,0.004879462079046657,0.0
2014-02-11,3582.5,16078.2998046875,147.8166961669922,95.58504486083984,15.31567096710205,26.653366088867188,13.931863784790039,18.069713592529297,48.769859313964844,75.64546966552734,76.01337432861328,1.524999976158142,3.684999942779541,13.039999961853027,78.63999938964844,,21962.98046875,,659.7362670898438,655.257067849376,659.8656710392551,654.9007513407857,5084411.0,0.007525612803385852,0.00683578928063911
2014-02-12,3583.989990234375,16079.2001953125,147.88983154296875,95.9604721069336,15.37590217590332,26.59044647216797,13.931863784790039,18.086421966552734,48.69175720214844,75.41702270507812,75.6207504272461,1.5670000314712524,3.7230000495910645,12.670000076293945,79.55999755859375,14800.0595703125,22285.7890625,,661.2295532226562,663.1207956093929,664.7133760117672,661.2295532226562,8109789.0,0.005268703995657369,-0.0028520329919658346
2014-02-13,3575.22998046875,16029.400390625,148.6533966064453,97.1805648803711,15.487757682800293,26.716293334960938,13.983630180358887,17.986175537109375,48.832401275634766,75.73036193847656,76.04906463623047,1.50600004196167,3.686000108718872,12.0600004196167,78.41000366210938,14534.740234375,22165.529296875,,660.0348510742188,661.0302286573516,661.0302286573516,655.257050825786,2880072.0,0.008746777268154307,-0.001505797375037738
2014-02-14,3580.43994140625,16110.599609375,149.47378540039062,97.31706237792969,15.517874717712402,27.065502166748047,14.003042221069336,17.9527587890625,48.9105110168457,75.87396240234375,76.09191131591797,1.524999976158142,3.700000047683716,10.84000015258789,77.48999786376953,14313.0302734375,22298.41015625,,660.3335571289062,660.0348952315644,661.5279617061522,658.9359944180738,3272200.0,0.003925239388632676,0.00045249410220510073
2014-02-17,3616.60009765625,16244.7001953125,,,,,,,,,,,,,,14393.1103515625,22535.939453125,,667.0027465820312,661.6277420507694,668.4958135217788,661.0633462227154,4379789.0,0.011143083498756406,0.008123910455449787
2014-02-18,3647.1298828125,16342.099609375,149.65248107910156,98.33238220214844,15.526470184326172,27.188201904296875,14.028925895690918,17.91934585571289,48.978187561035156,76.0306625366211,76.26323699951172,1.4789999723434448,3.680000066757202,12.180000305175781,75.81999969482422,14843.240234375,22587.720703125,,674.16943359375,668.4957674630098,674.8313987733809,665.5395242874557,9392102.0,0.01378269915975514,0.008487213243357107
2014-02-19,3647.510009765625,16347.2998046875,148.66151428222656,97.32562255859375,15.474847793579102,27.222801208496094,13.834799766540527,17.969467163085938,48.85319519042969,75.94581604003906,75.94193267822266,1.5119999647140503,3.7070000171661377,13.899999618530273,86.2300033569336,14766.5302734375,22664.51953125,,674.9655151367188,674.2687994306211,676.458581512116,671.2826666798265,6593446.0,0.007668413742946586,0.001033290739073133
2014-02-20,3655.580078125,16368.7998046875,149.53872680664062,98.37506866455078,15.526470184326172,27.402124404907227,13.873623847961426,17.994529724121094,49.00425720214844,75.84783935546875,75.75634002685547,1.5440000295639038,3.7260000705718994,13.25,79.83000183105469,14449.1796875,22394.080078125,,675.2642822265625,669.8892181364376,676.359173437904,668.4956650010613,7309300.0,0.011645082738441632,0.008023810422084002
2014-02-21,3670.10009765625,16460.900390625,149.36819458007812,98.6822280883789,15.466240882873535,27.185047149658203,13.899506568908691,17.97782325744629,49.04590606689453,75.92619323730469,76.1561508178711,1.5329999923706055,3.696000099182129,13.039999961853027,78.95999908447266,14865.669921875,22568.240234375,,678.9469604492188,680.2409997863889,681.33589072228,676.8566920250554,6693962.0,0.006597273363240394,-0.0019023248195514607
2014-02-24,3685.070068359375,16539.30078125,150.1966552734375,99.407470703125,15.526470184326172,27.594036102294922,14.003042221069336,17.969467163085938,49.1552848815918,75.96540069580078,75.96339416503906,1.5509999990463257,3.7109999656677246,13.550000190734863,77.83999633789062,14837.6796875,22388.560546875,,681.7340087890625,678.2501878725674,681.7340087890625,674.5035494113465,5311315.0,0.010605983102646105,0.005136483525972388
2014-02-25,3669.330078125,16527.900390625,150.1398162841797,99.50984191894531,15.483447074890137,27.581451416015625,13.91891860961914,17.94440269470215,49.212562561035156,76.25914001464844,76.64163970947266,1.5099999904632568,3.6610000133514404,12.859999656677246,76.45999908447266,15051.599609375,22317.19921875,,684.620849609375,680.2412236713419,684.620849609375,674.3684702564532,21568914.0,0.014975266030491964,0.006438342437401441
2014-02-26,3652.97998046875,16471.69921875,150.14796447753906,100.12415313720703,15.496365547180176,27.408422470092773,13.899506568908691,18.01123809814453,49.29589080810547,76.5072021484375,77.04859924316406,1.4830000400543213,3.634999990463257,13.270000457763672,79.41999816894531,14970.9697265625,22437.439453125,,673.6964721679688,675.8863960588315,679.9675709081812,672.1635558220024,8381241.0,0.011583874056910656,-0.003240076888116687
2014-02-27,3659.4599609375,16523.0,150.9358367919922,100.67019653320312,15.621121406555176,27.43674087524414,13.970688819885254,17.97782325744629,49.3896369934082,76.63778686523438,77.46981048583984,1.4839999675750732,3.5959999561309814,12.420000076293945,78.94000244140625,14923.1103515625,22828.1796875,,673.8953247070312,672.5017207083423,674.7912216712247,666.927426224093,4681679.0,0.011669164570254853,0.002072268301739169
2014-02-28,3666.659912109375,16726.0,151.31759643554688,100.26921844482422,15.638327598571777,27.575159072875977,14.041871070861816,17.86086654663086,49.44172668457031,76.59209442138672,77.51266479492188,1.5110000371932983,3.5920000076293945,13.029999732971191,81.44999694824219,14841.0703125,22836.9609375,,674.39306640625,676.1847996714811,676.1847996714811,671.6059190208622,4602766.0,0.006789631861162399,-0.002649768622574143
2014-03-03,3608.550048828125,16374.7998046875,150.2535400390625,99.73169708251953,15.47054672241211,27.39897346496582,13.931863784790039,17.92769432067871,49.396183013916016,76.79246520996094,78.03007507324219,1.4609999656677246,3.556999921798706,16.209999084472656,92.83999633789062,14652.23046875,22500.669921875,,664.2401123046875,666.8282265693133,667.8236411121812,660.644675461891,9284072.0,0.01080778699946572,-0.0038812308200285527
2014-03-04,3671.8798828125,16698.900390625,152.36544799804688,102.2401123046875,15.672755241394043,27.697853088378906,14.216582298278809,17.94440269470215,49.57413101196289,76.37996673583984,76.85636901855469,1.5290000438690186,3.638000011444092,13.220000267028809,82.13999938964844,14721.48046875,22657.630859375,,673.8953247070312,668.5200644323776,674.9027075609097,668.5200644323776,19552962.0,0.00947126785796723,0.00804053694217489
2014-03-05,3647.47998046875,16614.400390625,152.50352478027344,102.18038940429688,15.694256782531738,27.439882278442383,14.365410804748535,17.936050415039062,49.485172271728516,76.34066009521484,77.02098083496094,1.534000039100647,3.6440000534057617,12.489999771118164,80.5199966430664,14897.6298828125,22579.779296875,,670.9089965820312,673.5966263751745,674.6915574087444,670.1126775798673,3345789.0,0.006824889593379102,-0.003989969201013119
2014-03-06,3655.639892578125,16671.80078125,152.852783203125,102.163330078125,15.715766906738281,27.63806915283203,14.4107027053833,17.83580207824707,49.41190719604492,76.11149597167969,76.26235961914062,1.569000005722046,3.687000036239624,13.079999923706055,79.55000305175781,15134.75,22702.970703125,,671.70556640625,673.895490046376,673.9333405784275,670.2343775882266,4670531.0,0.005506821999393376,-0.00324964875484674
2014-03-07,3618.340087890625,16559.5,152.91781616210938,102.12918853759766,15.66844654083252,27.691556930541992,14.475420951843262,17.852508544921875,49.22348403930664,75.83648681640625,75.7828140258789,1.6399999856948853,3.7219998836517334,12.739999771118164,83.06999969482422,15274.0703125,22660.490234375,,665.1359252929688,672.3029212432182,673.3978527993187,664.2400280159596,6544949.0,0.0137683508514825,-0.010660367110998516
2014-03-10,3604.18994140625,16451.19921875,152.8365936279297,101.78789520263672,15.642632484436035,27.7356014251709,14.48188591003418,17.86086654663086,49.228721618652344,75.71863555908203,75.89022827148438,1.6269999742507935,3.7279999256134033,13.140000343322754,82.3499984741211,15120.1396484375,22264.9296875,,661.65185546875,664.3394860596369,669.1174622460671,660.8535313065271,4849310.0,0.012489847751859517,-0.004045568037552463
2014-03-11,3603.5400390625,16481.5,152.08114624023438,100.72994995117188,15.608213424682617,27.421003341674805,14.384824752807617,17.86086654663086,49.17637252807617,75.74479675292969,76.09061431884766,1.6119999885559082,3.7090001106262207,14.130000114440918,85.12000274658203,15224.1103515625,22269.609375,,662.050048828125,664.0408774948826,665.235386845991,659.561512994678,4640952.0,0.008570158496863172,-0.0029980513763972635
