"Date","Price","Open","High","Low","Vol.","Change %"
"10/06/2025","1.8802","1.8816","1.8825","1.8726","","-0.02%"
"10/03/2025","1.8806","1.8774","1.8823","1.8753","","0.18%"
"10/02/2025","1.8773","1.8781","1.8830","1.8728","","-0.04%"
"10/01/2025","1.8781","1.8717","1.8846","1.8706","","0.34%"
"09/30/2025","1.8717","1.8682","1.8746","1.8676","","0.18%"
"09/29/2025","1.8683","1.8691","1.8751","1.8665","","-0.03%"
"09/26/2025","1.8689","1.8604","1.8705","1.8574","","0.46%"
"09/25/2025","1.8603","1.8686","1.8720","1.8576","","-0.45%"
"09/24/2025","1.8687","1.8713","1.8724","1.8635","","-0.14%"
"09/23/2025","1.8713","1.8674","1.8727","1.8655","","0.21%"
"09/22/2025","1.8674","1.8569","1.8698","1.8548","","0.60%"
"09/19/2025","1.8563","1.8701","1.8713","1.8546","","-0.74%"
"09/18/2025","1.8701","1.8769","1.8814","1.8676","","-0.36%"
"09/17/2025","1.8768","1.8751","1.8849","1.8743","","0.10%"
"09/16/2025","1.8750","1.8734","1.8798","1.8727","","0.07%"
"09/15/2025","1.8737","1.8776","1.8831","1.8728","","-0.15%"
"09/12/2025","1.8766","1.8776","1.8795","1.8726","","-0.06%"
"09/11/2025","1.8777","1.8756","1.8801","1.8739","","0.11%"
"09/10/2025","1.8756","1.8727","1.8787","1.8715","","0.16%"
"09/09/2025","1.8726","1.8698","1.8762","1.8689","","0.15%"
"09/08/2025","1.8698","1.8678","1.8733","1.8653","","0.08%"
"09/05/2025","1.8683","1.8563","1.8731","1.8552","","0.65%"
"09/04/2025","1.8563","1.8545","1.8601","1.8530","","0.10%"
"09/03/2025","1.8545","1.8463","1.8563","1.8403","","0.44%"
"09/02/2025","1.8463","1.8625","1.8638","1.8413","","-0.88%"
"09/01/2025","1.8627","1.8552","1.8644","1.8539","","0.35%"
"08/29/2025","1.8562","1.8579","1.8588","1.8491","","-0.09%"
"08/28/2025","1.8579","1.8614","1.8625","1.8566","","-0.19%"
"08/27/2025","1.8614","1.8655","1.8665","1.8588","","-0.22%"
"08/26/2025","1.8655","1.8650","1.8683","1.8624","","0.03%"
"08/25/2025","1.8649","1.8699","1.8708","1.8637","","-0.29%"
"08/22/2025","1.8703","1.8657","1.8740","1.8631","","0.24%"
"08/21/2025","1.8659","1.8671","1.8713","1.8638","","-0.06%"
"08/20/2025","1.8671","1.8710","1.8746","1.8648","","-0.20%"
"08/19/2025","1.8709","1.8638","1.8719","1.8629","","0.37%"
"08/18/2025","1.8640","1.8723","1.8747","1.8631","","-0.48%"
"08/15/2025","1.8729","1.8699","1.8743","1.8681","","0.16%"
"08/14/2025","1.8699","1.8679","1.8733","1.8664","","0.10%"
"08/13/2025","1.8680","1.8592","1.8698","1.8582","","0.47%"
"08/12/2025","1.8592","1.8507","1.8616","1.8490","","0.45%"
"08/11/2025","1.8509","1.8506","1.8548","1.8467","","0.02%"
"08/08/2025","1.8505","1.8477","1.8517","1.8442","","0.16%"
"08/07/2025","1.8476","1.8355","1.8488","1.8337","","0.66%"
"08/06/2025","1.8354","1.8320","1.8375","1.8286","","0.19%"
"08/05/2025","1.8319","1.8304","1.8360","1.8281","","0.08%"
"08/04/2025","1.8305","1.8312","1.8349","1.8259","","-0.02%"
"08/01/2025","1.8309","1.8299","1.8368","1.8221","","0.05%"
"07/31/2025","1.8299","1.8302","1.8358","1.8253","","-0.04%"
"07/30/2025","1.8306","1.8387","1.8456","1.8283","","-0.44%"
"07/29/2025","1.8386","1.8357","1.8412","1.8314","","0.19%"
"07/28/2025","1.8351","1.8408","1.8439","1.8329","","-0.34%"
"07/25/2025","1.8414","1.8426","1.8450","1.8366","","-0.07%"
"07/24/2025","1.8426","1.8464","1.8489","1.8416","","-0.22%"
"07/23/2025","1.8466","1.8412","1.8486","1.8377","","0.29%"
"07/22/2025","1.8413","1.8467","1.8472","1.8395","","-0.26%"
"07/21/2025","1.8461","1.8394","1.8492","1.8374","","0.32%"
"07/18/2025","1.8402","1.8450","1.8477","1.8398","","-0.26%"
"07/17/2025","1.8450","1.8362","1.8461","1.8349","","0.46%"
"07/16/2025","1.8366","1.8367","1.8465","1.8353","","-0.01%"
"07/15/2025","1.8367","1.8405","1.8432","1.8352","","-0.21%"
"07/14/2025","1.8405","1.8490","1.8525","1.8378","","-0.42%"
"07/11/2025","1.8483","1.8541","1.8608","1.8439","","-0.31%"
"07/10/2025","1.8540","1.8596","1.8631","1.8534","","-0.31%"
"07/09/2025","1.8597","1.8568","1.8644","1.8554","","0.16%"
"07/08/2025","1.8568","1.8608","1.8638","1.8506","","-0.21%"
"07/07/2025","1.8608","1.8576","1.8625","1.8539","","0.18%"
"07/04/2025","1.8574","1.8548","1.8594","1.8526","","0.15%"
"07/03/2025","1.8547","1.8530","1.8594","1.8492","","0.09%"
"07/02/2025","1.8530","1.8756","1.8770","1.8507","","-1.22%"
"07/01/2025","1.8758","1.8693","1.8766","1.8668","","0.35%"
"06/30/2025","1.8692","1.8770","1.8804","1.8667","","-0.39%"
"06/27/2025","1.8766","1.8734","1.8835","1.8708","","0.19%"
"06/26/2025","1.8730","1.8756","1.8838","1.8711","","-0.13%"
"06/25/2025","1.8755","1.8689","1.8768","1.8664","","0.36%"
"06/24/2025","1.8687","1.8575","1.8712","1.8546","","0.61%"
"06/23/2025","1.8574","1.8478","1.8598","1.8412","","0.55%"
"06/20/2025","1.8473","1.8455","1.8536","1.8438","","0.12%"
"06/19/2025","1.8451","1.8392","1.8471","1.8357","","0.36%"
"06/18/2025","1.8384","1.8366","1.8440","1.8334","","0.08%"
"06/17/2025","1.8370","1.8430","1.8438","1.8308","","-0.30%"
"06/16/2025","1.8426","1.8428","1.8460","1.8392","","-0.01%"
"06/13/2025","1.8428","1.8518","1.8539","1.8411","","-0.49%"
"06/12/2025","1.8518","1.8521","1.8577","1.8477","","-0.03%"
"06/11/2025","1.8523","1.8452","1.8533","1.8414","","0.38%"
"06/10/2025","1.8452","1.8563","1.8582","1.8450","","-0.60%"
"06/09/2025","1.8564","1.8530","1.8575","1.8511","","0.24%"
"06/06/2025","1.8519","1.8561","1.8574","1.8496","","-0.22%"
"06/05/2025","1.8559","1.8540","1.8584","1.8514","","0.11%"
"06/04/2025","1.8539","1.8546","1.8575","1.8515","","-0.04%"
"06/03/2025","1.8547","1.8575","1.8598","1.8527","","-0.15%"
"06/02/2025","1.8575","1.8493","1.8587","1.8471","","0.43%"
"05/30/2025","1.8496","1.8627","1.8655","1.8470","","-0.71%"
"05/29/2025","1.8628","1.8643","1.8654","1.8583","","-0.04%"
"05/28/2025","1.8635","1.8651","1.8685","1.8594","","-0.10%"
"05/27/2025","1.8653","1.8632","1.8688","1.8590","","0.11%"
"05/26/2025","1.8632","1.8565","1.8639","1.8528","","0.17%"
"05/23/2025","1.8600","1.8595","1.8679","1.8553","","0.03%"
"05/22/2025","1.8595","1.8600","1.8655","1.8585","","-0.03%"
"05/21/2025","1.8601","1.8640","1.8700","1.8573","","-0.20%"
"05/20/2025","1.8638","1.8641","1.8678","1.8567","","-0.02%"
"05/19/2025","1.8641","1.8545","1.8698","1.8525","","0.55%"
"05/16/2025","1.8539","1.8566","1.8597","1.8521","","-0.15%"
"05/15/2025","1.8566","1.8546","1.8633","1.8523","","0.11%"
"05/14/2025","1.8546","1.8545","1.8604","1.8515","","0.00%"
"05/13/2025","1.8546","1.8414","1.8562","1.8404","","0.72%"
"05/12/2025","1.8414","1.8510","1.8529","1.8373","","-0.71%"
"05/09/2025","1.8545","1.8447","1.8563","1.8407","","0.53%"
"05/08/2025","1.8447","1.8400","1.8532","1.8377","","0.29%"
"05/07/2025","1.8394","1.8421","1.8456","1.8369","","-0.15%"
"05/06/2025","1.8421","1.8379","1.8498","1.8353","","0.23%"
"05/05/2025","1.8379","1.8344","1.8420","1.8290","","0.20%"
"05/02/2025","1.8343","1.8402","1.8423","1.8309","","-0.32%"
"05/01/2025","1.8402","1.8395","1.8435","1.8325","","0.04%"
"04/30/2025","1.8395","1.8545","1.8562","1.8361","","-0.82%"
"04/29/2025","1.8548","1.8589","1.8606","1.8520","","-0.22%"
"04/28/2025","1.8589","1.8461","1.8600","1.8421","","0.75%"
"04/25/2025","1.8451","1.8481","1.8497","1.8424","","-0.16%"
"04/24/2025","1.8481","1.8400","1.8510","1.8386","","0.44%"
"04/23/2025","1.8400","1.8420","1.8455","1.8336","","-0.10%"
"04/22/2025","1.8419","1.8517","1.8537","1.8405","","-0.51%"
"04/21/2025","1.8514","1.8407","1.8529","1.8378","","0.56%"
"04/18/2025","1.8410","1.8354","1.8425","1.8338","","0.34%"
"04/17/2025","1.8348","1.8358","1.8405","1.8314","","0.02%"
"04/16/2025","1.8344","1.8463","1.8508","1.8339","","-0.63%"
"04/15/2025","1.8460","1.8303","1.8481","1.8288","","0.89%"
"04/14/2025","1.8297","1.8146","1.8333","1.8112","","0.90%"
"04/11/2025","1.8134","1.8135","1.8249","1.8105","","0.03%"
"04/10/2025","1.8128","1.8050","1.8221","1.8042","","0.45%"
"04/09/2025","1.8047","1.8210","1.8292","1.7981","","-0.87%"
"04/08/2025","1.8205","1.8123","1.8232","1.8063","","0.46%"
"04/07/2025","1.8121","1.8343","1.8421","1.8081","","-1.12%"
"04/04/2025","1.8327","1.8469","1.8532","1.8302","","-0.72%"
"04/03/2025","1.8459","1.8510","1.8662","1.8406","","-0.25%"
"04/02/2025","1.8506","1.8478","1.8657","1.8458","","0.14%"
"04/01/2025","1.8481","1.8587","1.8614","1.8477","","-0.56%"
"03/31/2025","1.8585","1.8509","1.8616","1.8497","","0.33%"
"03/28/2025","1.8523","1.8524","1.8574","1.8476","","0.03%"
"03/27/2025","1.8517","1.8386","1.8586","1.8381","","0.75%"
"03/26/2025","1.8379","1.8482","1.8499","1.8346","","-0.54%"
"03/25/2025","1.8479","1.8506","1.8546","1.8470","","-0.10%"
"03/24/2025","1.8497","1.8540","1.8584","1.8444","","-0.19%"
"03/21/2025","1.8532","1.8577","1.8589","1.8502","","-0.19%"
"03/20/2025","1.8567","1.8617","1.8666","1.8551","","-0.29%"
"03/19/2025","1.8621","1.8592","1.8639","1.8547","","0.17%"
"03/18/2025","1.8589","1.8564","1.8623","1.8495","","0.15%"
"03/17/2025","1.8562","1.8584","1.8632","1.8542","","-0.11%"
"03/14/2025","1.8582","1.8701","1.8718","1.8565","","-0.59%"
"03/13/2025","1.8693","1.8628","1.8710","1.8586","","0.39%"
"03/12/2025","1.8621","1.8694","1.8723","1.8602","","-0.34%"
"03/11/2025","1.8684","1.8594","1.8785","1.8571","","0.52%"
"03/10/2025","1.8587","1.8581","1.8672","1.8503","","0.06%"
"03/07/2025","1.8575","1.8418","1.8626","1.8408","","0.88%"
"03/06/2025","1.8413","1.8492","1.8534","1.8375","","-0.39%"
"03/05/2025","1.8485","1.8413","1.8562","1.8398","","0.42%"
"03/04/2025","1.8408","1.8388","1.8558","1.8329","","0.12%"
"03/03/2025","1.8386","1.8197","1.8451","1.8157","","1.06%"
"02/28/2025","1.8193","1.8193","1.8218","1.8128","","0.02%"
"02/27/2025","1.8190","1.8169","1.8238","1.8146","","0.12%"
"02/26/2025","1.8168","1.8131","1.8235","1.8103","","0.24%"
"02/25/2025","1.8125","1.8004","1.8143","1.7990","","0.69%"
"02/24/2025","1.8001","1.7961","1.8017","1.7937","","0.23%"
"02/21/2025","1.7960","1.7961","1.7993","1.7922","","0.03%"
"02/20/2025","1.7954","1.7919","1.7968","1.7896","","0.23%"
"02/19/2025","1.7913","1.7909","1.7944","1.7862","","0.05%"
"02/18/2025","1.7904","1.7906","1.7916","1.7865","","0.03%"
"02/17/2025","1.7899","1.7849","1.7930","1.7828","","0.29%"
"02/14/2025","1.7847","1.7834","1.7884","1.7794","","0.11%"
"02/13/2025","1.7828","1.7799","1.7874","1.7777","","0.17%"
"02/12/2025","1.7798","1.7781","1.7846","1.7735","","0.15%"
"02/11/2025","1.7772","1.7708","1.7796","1.7675","","0.40%"
"02/10/2025","1.7702","1.7743","1.7820","1.7689","","-0.20%"
"02/07/2025","1.7737","1.7794","1.7861","1.7706","","-0.30%"
"02/06/2025","1.7791","1.7897","1.7927","1.7741","","-0.56%"
"02/05/2025","1.7892","1.7875","1.7929","1.7850","","0.12%"
"02/04/2025","1.7871","1.7965","1.7976","1.7849","","-0.51%"
"02/03/2025","1.7963","1.8003","1.8170","1.7911","","-0.18%"
"01/31/2025","1.7995","1.7996","1.8046","1.7913","","0.04%"
"01/30/2025","1.7987","1.7956","1.8133","1.7903","","0.23%"
"01/29/2025","1.7945","1.7917","1.7983","1.7892","","0.18%"
"01/28/2025","1.7913","1.7961","1.7970","1.7867","","-0.25%"
"01/27/2025","1.7957","1.7905","1.7996","1.7886","","0.34%"
"01/24/2025","1.7897","1.7766","1.7920","1.7751","","0.74%"
"01/23/2025","1.7766","1.7712","1.7776","1.7692","","0.35%"
"01/22/2025","1.7704","1.7697","1.7752","1.7644","","0.05%"
"01/21/2025","1.7695","1.7630","1.7803","1.7621","","0.37%"
"01/20/2025","1.7629","1.7595","1.7660","1.7569","","0.10%"
"01/17/2025","1.7612","1.7620","1.7631","1.7523","","-0.02%"
"01/16/2025","1.7616","1.7562","1.7627","1.7514","","0.36%"
"01/15/2025","1.7552","1.7529","1.7611","1.7474","","0.15%"
"01/14/2025","1.7526","1.7545","1.7592","1.7452","","-0.09%"
"01/13/2025","1.7541","1.7615","1.7616","1.7456","","-0.34%"
"01/10/2025","1.7601","1.7718","1.7772","1.7594","","-0.62%"
"01/09/2025","1.7710","1.7768","1.7784","1.7626","","-0.32%"
"01/08/2025","1.7767","1.7928","1.7933","1.7742","","-0.85%"
"01/07/2025","1.7920","1.7945","1.7995","1.7897","","-0.11%"
"01/06/2025","1.7940","1.7946","1.8006","1.7867","","-0.02%"
"01/03/2025","1.7943","1.7831","1.7969","1.7816","","0.63%"
"01/02/2025","1.7831","1.8007","1.8045","1.7805","","-0.97%"
"01/01/2025","1.8006","1.8006","1.8029","1.7995","","0.08%"
"12/31/2024","1.7991","1.8012","1.8064","1.7982","","-0.13%"
"12/30/2024","1.8014","1.8136","1.8140","1.7990","","-0.60%"
"12/27/2024","1.8123","1.8048","1.8154","1.8003","","0.43%"
"12/26/2024","1.8045","1.8031","1.8066","1.7997","","0.08%"
"12/25/2024","1.8031","1.8013","1.8041","1.7988","","0.12%"
"12/24/2024","1.8010","1.8014","1.8112","1.7984","","0.02%"
"12/23/2024","1.8007","1.8061","1.8094","1.7989","","-0.29%"
"12/20/2024","1.8059","1.8003","1.8103","1.7964","","0.36%"
"12/19/2024","1.7995","1.8166","1.8239","1.7977","","-0.93%"
"12/18/2024","1.8164","1.8194","1.8230","1.8131","","-0.11%"
"12/17/2024","1.8184","1.8060","1.8219","1.8052","","0.69%"
"12/16/2024","1.8060","1.7960","1.8081","1.7943","","0.59%"
"12/13/2024","1.7954","1.8027","1.8039","1.7945","","-0.35%"
"12/12/2024","1.8017","1.8054","1.8081","1.7988","","-0.18%"
"12/11/2024","1.8050","1.8105","1.8121","1.8005","","-0.29%"
"12/10/2024","1.8102","1.8067","1.8117","1.8040","","0.19%"
"12/09/2024","1.8067","1.8042","1.8081","1.8001","","0.17%"
"12/06/2024","1.8036","1.7896","1.8048","1.7880","","0.82%"
"12/05/2024","1.7889","1.7878","1.7925","1.7862","","0.10%"
"12/04/2024","1.7871","1.7830","1.7902","1.7780","","0.29%"
"12/03/2024","1.7819","1.7781","1.7848","1.7746","","0.26%"
"12/02/2024","1.7773","1.7843","1.7848","1.7756","","-0.34%"
"11/29/2024","1.7834","1.7773","1.7856","1.7757","","0.34%"
"11/28/2024","1.7773","1.7790","1.7794","1.7716","","-0.07%"
"11/27/2024","1.7785","1.7665","1.7810","1.7660","","0.70%"
"11/26/2024","1.7662","1.7582","1.7778","1.7573","","0.49%"
"11/25/2024","1.7576","1.7521","1.7607","1.7518","","0.36%"
"11/22/2024","1.7513","1.7589","1.7605","1.7479","","-0.40%"
"11/21/2024","1.7583","1.7682","1.7690","1.7563","","-0.52%"
"11/20/2024","1.7675","1.7700","1.7749","1.7674","","-0.10%"
"11/19/2024","1.7692","1.7769","1.7783","1.7677","","-0.41%"
"11/18/2024","1.7764","1.7783","1.7812","1.7743","","-0.06%"
"11/15/2024","1.7775","1.7808","1.7840","1.7757","","-0.16%"
"11/14/2024","1.7803","1.7786","1.7834","1.7699","","0.13%"
"11/13/2024","1.7779","1.7776","1.7810","1.7754","","0.03%"
"11/12/2024","1.7774","1.7922","1.7931","1.7745","","-0.81%"
"11/11/2024","1.7919","1.7974","1.7987","1.7904","","-0.29%"
"11/08/2024","1.7971","1.8006","1.8028","1.7936","","-0.16%"
"11/07/2024","1.8000","1.7953","1.8034","1.7910","","0.28%"
"11/06/2024","1.7949","1.8032","1.8048","1.7870","","-0.43%"
"11/05/2024","1.8027","1.8014","1.8055","1.7997","","0.08%"
"11/04/2024","1.8012","1.8026","1.8075","1.7977","","-0.11%"
"11/01/2024","1.8032","1.7973","1.8072","1.7950","","0.34%"
"10/31/2024","1.7971","1.8024","1.8097","1.7881","","-0.28%"
"10/30/2024","1.8021","1.8111","1.8156","1.8010","","-0.49%"
"10/29/2024","1.8109","1.8018","1.8118","1.8004","","0.51%"
"10/28/2024","1.8017","1.8006","1.8072","1.7984","","0.09%"
"10/25/2024","1.8001","1.7979","1.8024","1.7945","","0.17%"
"10/24/2024","1.7971","1.7882","1.7984","1.7860","","0.53%"
"10/23/2024","1.7876","1.7942","1.7962","1.7865","","-0.34%"
"10/22/2024","1.7937","1.7962","1.8001","1.7891","","-0.12%"
"10/21/2024","1.7958","1.8014","1.8026","1.7950","","-0.27%"
"10/18/2024","1.8006","1.7949","1.8031","1.7937","","0.36%"
"10/17/2024","1.7942","1.7868","1.7963","1.7855","","0.45%"
"10/16/2024","1.7861","1.8010","1.8023","1.7844","","-0.80%"
"10/15/2024","1.8005","1.8017","1.8110","1.7996","","-0.06%"
"10/14/2024","1.8015","1.7981","1.8025","1.7969","","0.19%"
"10/11/2024","1.7981","1.7944","1.8022","1.7931","","0.23%"
"10/10/2024","1.7940","1.7923","1.7992","1.7903","","0.12%"
"10/09/2024","1.7919","1.7885","1.7932","1.7841","","0.20%"
"10/08/2024","1.7883","1.7820","1.7910","1.7810","","0.39%"
"10/07/2024","1.7814","1.7787","1.7837","1.7744","","0.08%"
"10/04/2024","1.7800","1.7790","1.7869","1.7756","","0.07%"
"10/03/2024","1.7788","1.7915","1.7927","1.7719","","-0.69%"
"10/02/2024","1.7912","1.7923","1.7944","1.7857","","-0.05%"
"10/01/2024","1.7921","1.8089","1.8107","1.7886","","-0.89%"
"09/30/2024","1.8082","1.8068","1.8151","1.8054","","0.07%"
"09/27/2024","1.8070","1.8064","1.8105","1.8022","","0.04%"
"09/26/2024","1.8062","1.7968","1.8094","1.7946","","0.55%"
"09/25/2024","1.7963","1.8014","1.8030","1.7944","","-0.27%"
"09/24/2024","1.8012","1.8070","1.8084","1.8002","","-0.32%"
"09/23/2024","1.8070","1.8068","1.8084","1.7986","","-0.03%"
"09/20/2024","1.8075","1.8012","1.8095","1.7990","","0.36%"
"09/19/2024","1.8010","1.7974","1.8033","1.7945","","0.20%"
"09/18/2024","1.7974","1.7894","1.8021","1.7877","","0.45%"
"09/17/2024","1.7894","1.7953","1.7991","1.7878","","-0.33%"
"09/16/2024","1.7954","1.7837","1.7968","1.7828","","0.72%"
"09/13/2024","1.7826","1.7825","1.7868","1.7819","","0.03%"
"09/12/2024","1.7821","1.7708","1.7831","1.7691","","0.67%"
"09/11/2024","1.7703","1.7801","1.7831","1.7692","","-0.55%"
"09/10/2024","1.7801","1.7724","1.7812","1.7717","","0.46%"
"09/09/2024","1.7720","1.7813","1.7827","1.7720","","-0.50%"
"09/06/2024","1.7809","1.7797","1.7850","1.7735","","0.11%"
"09/05/2024","1.7790","1.7756","1.7819","1.7748","","0.23%"
"09/04/2024","1.7750","1.7769","1.7802","1.7738","","-0.08%"
"09/03/2024","1.7765","1.7745","1.7804","1.7722","","0.15%"
"09/02/2024","1.7739","1.7710","1.7758","1.7692","","0.16%"
"08/30/2024","1.7711","1.7753","1.7786","1.7681","","-0.24%"
"08/29/2024","1.7754","1.7783","1.7803","1.7713","","-0.15%"
"08/28/2024","1.7780","1.7824","1.7838","1.7749","","-0.20%"
"08/27/2024","1.7815","1.7790","1.7844","1.7772","","0.15%"
"08/26/2024","1.7789","1.7845","1.7866","1.7766","","-0.29%"
"08/23/2024","1.7841","1.7825","1.7875","1.7796","","0.13%"
"08/22/2024","1.7818","1.7801","1.7851","1.7767","","0.11%"
"08/21/2024","1.7799","1.7753","1.7822","1.7707","","0.32%"
"08/20/2024","1.7743","1.7713","1.7791","1.7687","","0.18%"
"08/19/2024","1.7712","1.7728","1.7744","1.7688","","0.06%"
"08/16/2024","1.7702","1.7648","1.7738","1.7643","","0.32%"
"08/15/2024","1.7645","1.7594","1.7665","1.7578","","0.32%"
"08/14/2024","1.7588","1.7629","1.7648","1.7581","","-0.18%"
"08/13/2024","1.7619","1.7543","1.7656","1.7535","","0.46%"
"08/12/2024","1.7539","1.7524","1.7574","1.7497","","0.13%"
"08/09/2024","1.7517","1.7507","1.7545","1.7486","","0.10%"
"08/08/2024","1.7499","1.7463","1.7518","1.7408","","0.22%"
"08/07/2024","1.7460","1.7496","1.7520","1.7432","","-0.20%"
"08/06/2024","1.7495","1.7662","1.7671","1.7466","","-0.95%"
"08/05/2024","1.7662","1.7755","1.7780","1.7630","","-0.51%"
"08/02/2024","1.7753","1.7678","1.7778","1.7618","","0.45%"
"08/01/2024","1.7674","1.7751","1.7765","1.7632","","-0.44%"
"07/31/2024","1.7752","1.7777","1.7796","1.7702","","-0.11%"
"07/30/2024","1.7771","1.7816","1.7825","1.7750","","-0.22%"
"07/29/2024","1.7811","1.7810","1.7828","1.7724","","0.07%"
"07/26/2024","1.7799","1.7767","1.7821","1.7758","","0.19%"
"07/25/2024","1.7765","1.7823","1.7850","1.7758","","-0.29%"
"07/24/2024","1.7817","1.7790","1.7857","1.7758","","0.19%"
"07/23/2024","1.7784","1.7786","1.7806","1.7737","","-0.02%"
"07/22/2024","1.7788","1.7737","1.7797","1.7711","","0.27%"
"07/19/2024","1.7740","1.7744","1.7771","1.7694","","0.01%"
"07/18/2024","1.7738","1.7800","1.7810","1.7736","","-0.34%"
"07/17/2024","1.7798","1.7738","1.7831","1.7727","","0.42%"
"07/16/2024","1.7724","1.7743","1.7761","1.7718","","-0.09%"
"07/15/2024","1.7740","1.7715","1.7751","1.7679","","0.18%"
"07/12/2024","1.7708","1.7605","1.7719","1.7576","","0.62%"
"07/11/2024","1.7599","1.7500","1.7619","1.7492","","0.61%"
"07/10/2024","1.7492","1.7436","1.7507","1.7426","","0.37%"
"07/09/2024","1.7428","1.7468","1.7495","1.7422","","-0.17%"
"07/08/2024","1.7458","1.7474","1.7521","1.7448","","-0.08%"
"07/05/2024","1.7472","1.7372","1.7488","1.7361","","0.62%"
"07/04/2024","1.7364","1.7380","1.7401","1.7351","","-0.06%"
"07/03/2024","1.7374","1.7352","1.7412","1.7335","","0.16%"
"07/02/2024","1.7347","1.7377","1.7395","1.7332","","-0.14%"
"07/01/2024","1.7372","1.7295","1.7414","1.7284","","0.47%"
