"Date","Price","Open","High","Low","Vol.","Change %"
"04/08/2025","1.1651","1.1665","1.1727","1.1632","","-0.12%"
"04/07/2025","1.1665","1.1730","1.1796","1.1637","","-0.87%"
"04/04/2025","1.1767","1.1854","1.1861","1.1730","","-0.73%"
"04/03/2025","1.1854","1.1982","1.2018","1.1834","","-1.07%"
"04/02/2025","1.1982","1.1970","1.2011","1.1920","","0.08%"
"04/01/2025","1.1973","1.1942","1.1978","1.1932","","0.26%"
"03/31/2025","1.1942","1.1938","1.1979","1.1933","","-0.09%"
"03/28/2025","1.1953","1.1988","1.2028","1.1944","","-0.29%"
"03/27/2025","1.1988","1.1985","1.2017","1.1974","","0.03%"
"03/26/2025","1.1985","1.1994","1.2003","1.1938","","-0.08%"
"03/25/2025","1.1995","1.1964","1.1999","1.1955","","0.25%"
"03/24/2025","1.1965","1.1936","1.1985","1.1915","","0.18%"
"03/21/2025","1.1944","1.1949","1.1954","1.1923","","-0.04%"
"03/20/2025","1.1949","1.1919","1.1977","1.1915","","0.18%"
"03/19/2025","1.1927","1.1879","1.1934","1.1873","","0.40%"
"03/18/2025","1.1879","1.1894","1.1902","1.1862","","-0.13%"
"03/17/2025","1.1894","1.1891","1.1910","1.1878","","0.06%"
"03/14/2025","1.1887","1.1932","1.1945","1.1863","","-0.38%"
"03/13/2025","1.1932","1.1907","1.1945","1.1896","","0.21%"
"03/12/2025","1.1907","1.1861","1.1919","1.1844","","0.39%"
"03/11/2025","1.1861","1.1888","1.1893","1.1832","","-0.22%"
"03/10/2025","1.1887","1.1926","1.1940","1.1877","","-0.34%"
"03/07/2025","1.1927","1.1946","1.1950","1.1874","","-0.16%"
"03/06/2025","1.1946","1.1950","1.1964","1.1887","","-0.04%"
"03/05/2025","1.1951","1.2041","1.2052","1.1929","","-0.75%"
"03/04/2025","1.2041","1.2107","1.2123","1.2037","","-0.56%"
"03/03/2025","1.2109","1.2131","1.2131","1.2091","","-0.12%"
"02/28/2025","1.2123","1.2117","1.2135","1.2092","","0.05%"
"02/27/2025","1.2117","1.2088","1.2136","1.2083","","0.24%"
"02/26/2025","1.2088","1.2048","1.2101","1.2039","","0.33%"
"02/25/2025","1.2048","1.2061","1.2071","1.2043","","-0.11%"
"02/24/2025","1.2061","1.2038","1.2105","1.2038","","-0.13%"
"02/21/2025","1.2077","1.2064","1.2102","1.2058","","0.11%"
"02/20/2025","1.2064","1.2077","1.2095","1.2057","","-0.10%"
"02/19/2025","1.2076","1.2074","1.2100","1.2062","","0.02%"
"02/18/2025","1.2074","1.2041","1.2079","1.2032","","0.27%"
"02/17/2025","1.2041","1.1995","1.2054","1.1989","","0.38%"
"02/14/2025","1.1995","1.2009","1.2028","1.1992","","-0.12%"
"02/13/2025","1.2009","1.1980","1.2032","1.1965","","0.20%"
"02/12/2025","1.1985","1.2013","1.2020","1.1951","","-0.22%"
"02/11/2025","1.2012","1.2001","1.2018","1.1970","","0.09%"
"02/10/2025","1.2001","1.2005","1.2060","1.1994","","-0.13%"
"02/07/2025","1.2017","1.1977","1.2024","1.1960","","0.33%"
"02/06/2025","1.1977","1.2024","1.2030","1.1933","","-0.38%"
"02/05/2025","1.2023","1.2024","1.2044","1.1994","","-0.01%"
"02/04/2025","1.2024","1.2036","1.2055","1.1999","","-0.10%"
"02/03/2025","1.2036","1.1959","1.2069","1.1957","","0.64%"
"01/31/2025","1.1959","1.1953","1.1973","1.1938","","0.05%"
