"Date","Price","Open","High","Low","Vol.","Change %"
"04/17/2019","24.5618","24.6270","24.6532","24.5136","209.95K","-0.26%"
"04/16/2019","24.6261","24.6989","24.8367","24.5988","223.70K","-0.30%"
"04/15/2019","24.7008","24.5348","24.7732","24.5136","190.85K","0.65%"
"04/12/2019","24.5424","24.5994","24.6569","24.4978","224.17K","-0.19%"
"04/11/2019","24.5891","24.6355","24.7391","24.5742","240.91K","-0.18%"
"04/10/2019","24.6336","24.7113","24.7394","24.5914","227.23K","-0.39%"
"04/09/2019","24.7293","24.7810","24.8556","24.6304","221.80K","-0.21%"
"04/08/2019","24.7801","24.8646","24.9916","24.6891","189.60K","-0.35%"
"04/05/2019","24.8675","25.0420","25.1395","24.7713","240.99K","-0.69%"
"04/04/2019","25.0410","25.2945","25.4077","24.9952","245.30K","-1.01%"
"04/03/2019","25.2964","25.2512","25.3357","25.1409","263.23K","0.16%"
"04/02/2019","25.2551","25.0825","25.2783","24.8478","268.11K","0.70%"
"04/01/2019","25.0806","25.3306","25.3461","25.0716","206.18K","-0.95%"
"03/29/2019","25.3218","25.2304","25.3433","25.0517","261.04K","0.34%"
"03/28/2019","25.2372","25.5372","25.6035","25.1825","272.70K","-1.18%"
"03/27/2019","25.5392","25.2352","25.6527","25.1979","253.67K","1.20%"
"03/26/2019","25.2371","25.0934","25.2875","25.0362","237.68K","0.49%"
"03/25/2019","25.1133","25.2259","25.3210","25.0295","194.41K","-0.45%"
"03/22/2019","25.2260","24.7264","25.3513","24.7055","277.09K","2.02%"
"03/21/2019","24.7254","24.8464","24.8747","24.5569","266.41K","-0.49%"
"03/20/2019","24.8483","25.2300","25.2579","24.8004","264.07K","-1.51%"
"03/19/2019","25.2298","25.2620","25.3333","25.1782","230.34K","-0.13%"
"03/18/2019","25.2639","25.5213","25.5683","25.2038","177.97K","-1.06%"
"03/15/2019","25.5349","25.5816","25.6256","25.4468","261.89K","-0.18%"
"03/14/2019","25.5806","25.7249","25.7331","25.4897","285.30K","-0.55%"
"03/13/2019","25.7220","25.2995","25.8272","25.2496","264.49K","1.68%"
"03/12/2019","25.2976","25.5139","25.7837","25.1816","288.98K","-0.86%"
"03/11/2019","25.5168","25.3828","25.5779","25.2463","235.07K","0.55%"
"03/08/2019","25.3761","25.5820","25.6675","25.2960","237.43K","-0.80%"
"03/07/2019","25.5820","25.5037","25.7522","25.3706","245.93K","0.31%"
"03/06/2019","25.5037","25.3644","25.5487","25.2776","260.59K","0.55%"
"03/05/2019","25.3644","25.4492","25.4663","25.2236","246.54K","-0.33%"
"03/04/2019","25.4489","25.4554","25.6926","25.4120","221.14K","0.03%"
"03/01/2019","25.4410","25.5725","25.6307","25.3930","265.03K","-0.52%"
"02/28/2019","25.5744","25.5180","25.6587","25.4455","270.89K","0.23%"
"02/27/2019","25.5161","25.4076","25.6661","25.3826","275.41K","0.42%"
"02/26/2019","25.4095","25.0439","25.4836","25.0422","255.77K","1.40%"
"02/25/2019","25.0592","25.0328","25.1751","24.8771","213.97K","0.26%"
"02/22/2019","24.9936","25.1744","25.1937","24.8914","241.60K","-0.72%"
"02/21/2019","25.1751","25.0827","25.2158","25.0138","277.94K","0.37%"
"02/20/2019","25.0818","25.0098","25.1331","24.9451","269.57K","0.29%"
"02/19/2019","25.0098","24.8700","25.0523","24.8087","226.73K","0.55%"
"02/18/2019","24.8729","24.8000","24.9249","24.7880","190.72K","0.28%"
"02/15/2019","24.8038","24.6602","24.9290","24.5966","247.54K","0.50%"
"02/14/2019","24.6795","24.9669","24.9980","24.6262","250.70K","-1.15%"
"02/13/2019","24.9669","24.8242","25.0522","24.7772","246.71K","0.57%"
"02/12/2019","24.8243","24.8108","24.9083","24.7125","258.81K","0.07%"
"02/11/2019","24.8072","24.7039","24.8697","24.5935","207.36K","0.43%"
"02/08/2019","24.7020","24.7386","24.7770","24.6231","238.98K","-0.14%"
"02/07/2019","24.7367","24.7127","24.8417","24.6313","251.25K","0.09%"
"02/06/2019","24.7137","24.6511","24.8755","24.6279","262.67K","0.30%"
"02/05/2019","24.6406","24.9143","24.9522","24.6384","239.29K","-1.11%"
"02/04/2019","24.9172","24.9917","25.0852","24.8457","188.56K","-0.28%"
"02/01/2019","24.9880","25.0474","25.1579","24.8880","275.21K","-0.24%"
"01/31/2019","25.0474","25.0949","25.1662","24.8682","283.22K","-0.19%"
"01/30/2019","25.0958","24.8235","25.1400","24.7962","287.85K","1.10%"
"01/29/2019","24.8230","25.0656","25.1135","24.8069","277.01K","-0.94%"
"01/28/2019","25.0598","25.0519","25.1339","24.9790","221.35K","-0.01%"
"01/25/2019","25.0622","24.8477","25.1279","24.7127","266.19K","0.86%"
"01/24/2019","24.8496","24.8683","24.9389","24.7071","255.99K","-0.09%"
"01/23/2019","24.8712","24.8398","25.0379","24.7672","256.78K","0.14%"
"01/22/2019","24.8369","24.7069","24.9012","24.6927","239.77K","0.51%"
"01/21/2019","24.7108","24.5840","24.7841","24.5284","213.55K","0.58%"
"01/18/2019","24.5688","24.6960","24.7439","24.5070","254.19K","-0.52%"
"01/17/2019","24.6979","24.3433","24.7414","24.2824","279.81K","1.48%"
"01/16/2019","24.3385","24.4309","24.5514","24.3164","","-0.37%"
"01/15/2019","24.4290","24.4179","24.5293","24.1002","","0.03%"
"01/14/2019","24.4226","24.5926","24.7048","24.4059","","-0.71%"
"01/11/2019","24.5974","24.4035","24.6257","24.2463","","0.86%"
"01/10/2019","24.3873","24.5882","24.6330","24.3738","","-0.81%"
"01/09/2019","24.5862","24.6271","24.7151","24.4858","","-0.19%"
"01/08/2019","24.6320","24.7463","24.8318","24.5300","12.46K","-0.46%"
"01/07/2019","24.7455","24.7205","24.8233","24.6078","12.26K","0.11%"
"01/04/2019","24.7184","24.7989","24.8840","24.6748","0.00K","-0.31%"
"01/03/2019","24.7950","24.6689","24.8325","24.4046","13.52K","0.48%"
"01/02/2019","24.6777","25.0593","25.0997","24.6124","11.51K","-1.52%"
"01/01/2019","25.0593","25.0741","25.0881","25.0021","8.23K","-0.04%"
"12/31/2018","25.0696","24.9326","25.1968","24.9152","","0.35%"
"12/28/2018","24.9817","24.8790","25.0785","24.8588","","0.42%"
"12/27/2018","24.8781","25.1472","25.2478","24.8021","","-1.08%"
"12/26/2018","25.1502","25.2466","25.3963","25.1293","","-0.48%"
"12/25/2018","25.2705","25.2899","25.4406","25.2178","","-0.07%"
"12/24/2018","25.2890","25.2439","25.3689","25.1219","","0.34%"
"12/21/2018","25.2030","25.1708","25.3407","25.0837","","0.14%"
"12/20/2018","25.1688","25.3673","25.4318","25.0879","","-0.78%"
