market,baseline,model,DM_stat,p_value,best_wins
UK,XGBoost,Stacking,0.023594099986884158,0.9811946161956364,False
UK,LightGBM,Stacking,-3.689801234433555,0.0002737468394651277,False
UK,RandomForest,Stacking,-4.196582200152521,3.731207555590643e-05,False
UK,Logit,Stacking,6.353538414841026,9.462002292792704e-10,True
