market,feature,gain
UK,us30y,19.219303131103516
UK,leverage_5d,18.907236099243164
UK,leverage_20d,15.894379615783691
UK,vix9d,14.962262153625488
UK,isf_low,14.71380615234375
UK,oil,13.1347074508667
UK,cac40,12.471894264221191
UK,vvix,10.033487319946289
UK,brent,10.021601676940918
UK,emb_pc38,9.621232986450195
UK,sent_x_vol,9.4621000289917
UK,emb_pc28,9.435057640075684
UK,xlf,9.21611499786377
UK,bitcoin,9.102794647216797
UK,emb_pc29,9.06478500366211
UK,sent_pos_mean,8.627764701843262
UK,emb_pc5,8.623679161071777
UK,emb_pc11,8.605408668518066
UK,emb_pc14,8.507080078125
UK,isf_volume,8.180680274963379
UK,sent_score_mean,8.06446361541748
UK,uup,7.988431930541992
UK,nikkei,7.826255798339844
UK,rsi_14,7.768988132476807
UK,ret_lag1,7.767917156219482
UK,emb_pc49,7.747494697570801
UK,tlt,7.626433372497559
UK,emb_pc9,7.589517116546631
UK,rolling_mean_20,7.483480930328369
UK,emb_pc1,7.470146656036377
UK,emb_pc34,7.467031002044678
UK,emb_pc20,7.386892795562744
UK,rolling_mean_5,7.321068286895752
UK,emb_pc26,7.270872592926025
UK,rolling_std_20,7.268648147583008
UK,cny,7.209800720214844
UK,emb_pc32,7.179527282714844
UK,emb_pc35,7.128149509429932
UK,emb_pc40,7.118967056274414
UK,rolling_absret_22,7.001883029937744
UK,emb_pc22,6.9901533126831055
UK,emb_pc50,6.982363700866699
UK,emb_pc27,6.933685302734375
UK,dow,6.900729179382324
UK,iwm,6.838253021240234
UK,rolling_kurt_20,6.807281970977783
UK,emb_pc4,6.791736602783203
UK,ret_lag4,6.77897834777832
UK,ftas,6.771725654602051
UK,emb_pc24,6.718026638031006
UK,vol_ratio_5_20,6.711810111999512
UK,rolling_std_22,6.704105377197266
UK,emb_pc48,6.699408054351807
UK,emb_pc37,6.687353610992432
UK,emb_pc47,6.5870680809021
UK,emb_pc6,6.584575653076172
UK,absret_lag1,6.546141624450684
UK,xle,6.54534387588501
UK,sent_neg_ratio,6.50950813293457
UK,xlk,6.462885856628418
UK,hyg,6.456319808959961
UK,vix_chg_5d,6.427831649780273
UK,stoxx50,6.379854679107666
UK,sent_max_neg,6.379058361053467
UK,rolling_skew_20,6.355481147766113
UK,rolling_std_5,6.345713138580322
UK,emb_pc36,6.342226028442383
UK,emb_pc8,6.341376781463623
UK,emb_pc45,6.302595615386963
UK,ret_lag5,6.26859712600708
UK,sent_score_ma5,6.260606288909912
UK,log_absret_lag1,6.232839107513428
UK,absret_surprise,6.204854488372803
UK,emb_pc21,6.182636737823486
UK,sent_score_std,6.174542427062988
UK,isf_oc_gap,6.158588409423828
UK,sent_score_ma20,6.157032012939453
UK,absret_lag2,5.974045753479004
UK,spy,5.971499919891357
UK,emb_pc7,5.92031192779541
UK,eur,5.883883476257324
UK,news_volume_chg,5.873143672943115
UK,emb_pc23,5.866508483886719
UK,emb_pc42,5.861752033233643
UK,absret_lag3,5.801961421966553
UK,rolling_absret_5,5.760288238525391
UK,cad,5.758105754852295
UK,ret_lag3,5.7397613525390625
UK,hsi,5.735503196716309
UK,us5y,5.703901767730713
UK,emb_pc17,5.703232288360596
UK,emb_pc44,5.702960968017578
UK,isf_hl_range,5.687057971954346
UK,ftmc,5.67358922958374
UK,emb_pc25,5.660038471221924
UK,gold,5.58278751373291
UK,ftse250,5.509657859802246
UK,sent_neg_mean,5.507044792175293
UK,vix_ma5_ratio,5.495287895202637
UK,emb_pc10,5.494908332824707
UK,emb_pc12,5.473660945892334
UK,emb_pc39,5.394799709320068
UK,emb_pc46,5.393003463745117
UK,emb_pc41,5.38651180267334
UK,isf_close,5.334591865539551
UK,ret_lag2,5.2653350830078125
UK,lqd,5.1317973136901855
UK,rolling_absret_20,5.122099876403809
UK,sent_pos_ratio,5.119015216827393
UK,isf_high,5.107743263244629
UK,emb_pc13,5.099552154541016
UK,sent_neu_mean,5.069579601287842
UK,sent_surprise,5.052341938018799
UK,bond,5.020405292510986
UK,dax,5.001205921173096
UK,eth,4.942995548248291
UK,vix_chg_1d,4.909922122955322
UK,emb_pc33,4.871032238006592
UK,sign_run,4.869141578674316
UK,vix,4.86432409286499
UK,emb_pc43,4.707313060760498
UK,mxn,4.7053070068359375
UK,emb_pc30,4.498988628387451
UK,emb_pc19,4.372411251068115
UK,sent_x_vix,4.367600440979004
UK,sent_momentum_3d,4.241347312927246
UK,emb_pc31,4.1998467445373535
UK,emb_pc2,4.18998908996582
UK,jpy,3.7380881309509277
UK,emb_pc18,3.7325973510742188
UK,isf_open,3.7068655490875244
UK,sent_vol_5d,3.5186116695404053
UK,news_volume,3.484386920928955
UK,emb_pc3,3.46110200881958
UK,emb_pc16,3.2862257957458496
UK,emb_pc15,2.780503273010254
