date,news_volume,sent_pos_mean,sent_neg_mean,sent_neu_mean,sent_score_mean,sent_score_std,sent_max_neg,sent_pos_ratio,sent_neg_ratio,sent_score_ma5,sent_score_ma20,sent_surprise,sent_momentum_3d,sent_vol_5d,news_volume_chg
2014-02-19,4,0.3955784,0.5507549,0.053666763,-0.15517648,0.91460687,0.96868,0.5,0.5,-0.12333062291145325,-0.1551644280552864,-0.031845852732658386,0.015507916609446207,0.3176032300654492,-0.7333333333333334
2014-02-20,8,0.19631974,0.69470125,0.10897899,-0.4983815,0.546312,0.97410643,0.125,0.875,-0.12142680287361145,-0.14835385233163834,-0.3769546926021576,-0.27644480268160504,0.3147372782996765,1.0
2014-02-21,5,0.26606876,0.5809721,0.15295915,-0.31490332,0.8564043,0.97236294,0.2,0.6,-0.1533522129058838,-0.17590472027659415,-0.16155110597610473,-0.32282043000062305,0.32689043817689134,-0.375
2014-02-24,5,0.55402124,0.038930506,0.40704823,0.51509076,0.39902377,0.06594375,0.6,0.0,-0.12582939267158508,-0.13389000222086905,0.6409201562404633,-0.09939801692962646,0.38362697508790317,0.0
2014-02-25,3,0.24396563,0.64501566,0.11101877,-0.40105,0.6551302,0.8978521,0.3333333333333333,0.6666666666666666,-0.17088410556316375,-0.13917559161782264,-0.230165895819664,-0.0669541855653127,0.40366467040150006,-0.4
2014-02-26,3,0.04733165,0.6242535,0.3284148,-0.5769219,0.47807544,0.94852024,0.0,0.6666666666666666,-0.25523318648338317,-0.17375568822026252,-0.3216886937618256,-0.15429370601971945,0.44182201509545993,0.0
2014-02-27,6,0.3104352,0.62201685,0.06754796,-0.31158164,0.9119692,0.9737544,0.3333333333333333,0.6666666666666666,-0.217873215675354,-0.18230039700865747,-0.09370842576026917,-0.4298511743545532,0.4236454836321919,1.0
2014-02-28,5,0.39120114,0.27716628,0.33163255,0.11403487,0.6683073,0.9591555,0.4,0.2,-0.13208557814359664,-0.14989569820463658,0.2461204469203949,-0.2581562176346779,0.442112125211982,-0.16666666666666663
2014-03-03,6,0.23033613,0.214881,0.55478287,0.015455127,0.57453376,0.93044174,0.16666666666666666,0.16666666666666666,-0.23201270550489425,-0.12336806990206242,0.2474678322672844,-0.06069721529881159,0.289333895981887,0.19999999999999996
2014-03-04,4,0.30221757,0.45861983,0.23916262,-0.15640226,0.8025654,0.9371162,0.25,0.5,-0.18308315724134444,-0.11565284468233586,0.026680897176265705,-0.00897075484196345,0.2738746255368219,-0.33333333333333337
2014-03-05,4,0.21606931,0.04868479,0.73524594,0.16738452,0.18842049,0.07907143,0.0,0.0,-0.03422187715768814,-0.12152265273034572,0.20160639733076097,0.008812462290128073,0.1980842571268318,0.0
2014-03-06,9,0.0700674,0.5734771,0.3564555,-0.5034097,0.50529045,0.9692161,0.0,0.5555555555555556,-0.07258748561143875,-0.14372787736356257,-0.4308221980929375,-0.16414247453212738,0.2705543619578159,1.25
2014-03-07,1,0.032998696,0.021507641,0.9454937,0.011491055,0.0,0.021507641,0.0,0.0,-0.09309624843299388,-0.12836952796205878,0.10458730310201644,-0.10817803628742695,0.2563868669186928,-0.8888888888888888
2014-03-10,5,0.026745569,0.5769981,0.39625627,-0.55025256,0.49348876,0.9579118,0.0,0.6,-0.20623778514564037,-0.1313388361595571,-0.3440147716552019,-0.347390395278732,0.31469840907158575,4.0
2014-03-11,7,0.14408915,0.48879412,0.36711672,-0.34470496,0.57007486,0.9317689,0.0,0.5714285714285714,-0.2438983242958784,-0.16218254705891014,-0.10080663152039052,-0.29448881931602955,0.31848797129436035,0.3999999999999999
2014-03-12,2,0.40146273,0.07556133,0.5229759,0.3259014,0.36482498,0.13306789,0.5,0.0,-0.2121949505060911,-0.15624515926465393,0.5380963396281004,-0.1896853744983673,0.3729044673723921,-0.7142857142857143
2014-03-13,1,0.008162873,0.97232336,0.019513763,-0.9641605,0.0,0.97232336,0.0,1.0,-0.3043451141566038,-0.179058154579252,-0.6598153878003359,-0.3276546895503998,0.4986027661320429,-0.5
2014-03-14,6,0.3135197,0.3333381,0.35314214,-0.019818375,0.79814965,0.9544126,0.3333333333333333,0.3333333333333333,-0.3106070000678301,-0.1722852598875761,0.2907886251807213,-0.21935916257401308,0.49381823511367884,5.0
2014-03-17,9,0.14823239,0.35740194,0.4943657,-0.20916955,0.50384736,0.9348157,0.1111111111111111,0.3333333333333333,-0.2423903990536928,-0.20161757059395313,0.03322084732353686,-0.39771614285806817,0.47566212722817425,0.5
2014-03-18,6,0.22726582,0.22375418,0.54898,0.0035116225,0.59050643,0.9748548,0.16666666666666666,0.16666666666666666,-0.17274708338081837,-0.19265316762030124,0.1762587059289217,-0.07515876802305381,0.4823811811549288,-0.33333333333333337
2014-03-19,4,0.25875095,0.6786086,0.06264042,-0.41985762,0.8820992,0.95928776,0.25,0.75,-0.3218988854438066,-0.20588722489774228,-0.0979587357491255,-0.20850518345832825,0.39747592197669707,-0.33333333333333337
2014-03-20,5,0.71332395,0.2530011,0.03367498,0.46032286,0.80818516,0.97176343,0.8,0.2,-0.03700221367180347,-0.15795200727880002,0.4973250705748796,0.014658952752749125,0.3261474882722575,0.25
2014-03-21,3,0.35233214,0.5741759,0.07349192,-0.22184373,0.9293604,0.9581454,0.3333333333333333,0.6666666666666666,-0.07740728557109833,-0.15329902805387974,-0.14443644881248474,-0.06045949955781301,0.33585599247033626,-0.4
2014-03-24,6,0.2734028,0.39771557,0.32888162,-0.124312736,0.7522182,0.95707345,0.3333333333333333,0.5,-0.06043592244386673,-0.18526920303702354,-0.06387681365013123,0.03805546214183172,0.32961935675349163,1.0
2014-03-25,2,0.5103704,0.02864175,0.46098784,0.48172864,0.6149548,0.033696447,0.5,0.0,0.03520748168230057,-0.14113027080893517,0.44652116149663923,0.04519072423378626,0.4119194415564171,-0.6666666666666667
2014-03-26,2,0.33148348,0.19221531,0.4763012,0.13926816,0.17533316,0.35587978,0.5,0.0,0.1470326378941536,-0.10532076880335808,-0.007764478027820598,0.16556135565042496,0.32401024459453825,0.0
2014-03-27,3,0.35287967,0.327449,0.3196713,0.02543068,0.92652446,0.9460936,0.3333333333333333,0.3333333333333333,0.06005420237779617,-0.08847015276551247,-0.03462352305650711,0.21547582745552063,0.27328583396628076,0.5
2014-03-28,9,0.31139347,0.38428777,0.30431876,-0.072894305,0.5392802,0.96923584,0.3333333333333333,0.3333333333333333,0.0898440882563591,-0.0978166114538908,-0.16273839324712752,0.030601511398951214,0.2410976257372208,2.0
2014-03-31,7,0.16999228,0.23831324,0.5916944,-0.06832097,0.5444109,0.91403824,0.14285714285714285,0.2857142857142857,0.10104244202375412,-0.10200541615486144,-0.16936340928077698,-0.038594864308834076,0.22969451684722625,-0.2222222222222222
2014-04-01,4,0.3540691,0.57831925,0.06761161,-0.22425017,0.8207938,0.9578287,0.5,0.5,-0.04015332013368607,-0.10539781153202057,-0.18409684747457505,-0.1218218132853508,0.13439714110971718,-0.4285714285714286
2014-04-02,3,0.06606556,0.6074076,0.3265268,-0.541342,0.58662987,0.9441742,0.0,0.6666666666666666,-0.17627535611391068,-0.14083413854241372,-0.3650666639208794,-0.277971051633358,0.22282412805843915,-0.25
2014-04-03,4,0.5345801,0.25284278,0.21257709,0.28173733,0.8283881,0.92611283,0.5,0.25,-0.12501402646303178,-0.10157678797841072,0.4067513540387154,-0.16128495335578918,0.29772220369066055,0.33333333333333326
2014-04-04,4,0.4678571,0.43674982,0.09539309,0.031107277,0.72160035,0.9471667,0.5,0.5,-0.10421371012926102,-0.10059597687795759,0.13532098680734633,-0.07616580526034038,0.3057973889734436,0.0
2014-04-07,8,0.18551657,0.1700388,0.64444464,0.01547776,0.5118209,0.9552485,0.125,0.125,-0.08745396472513675,-0.07230946104973554,0.1029317244887352,0.10944078800578912,0.31051629830657346,1.0
2014-04-08,5,0.057367645,0.8500763,0.09255602,-0.79270864,0.18670686,0.9734624,0.0,1.0,-0.20114565826952457,-0.09470964502543211,-0.5915629770606756,-0.24870786629617214,0.4471362849954498,-0.375
2014-04-09,8,0.21372607,0.436395,0.34987894,-0.22266892,0.5656534,0.90996176,0.125,0.5,-0.13741103745996952,-0.12213816028088331,-0.08525787852704525,-0.33329993051787216,0.40747472499956655,0.6000000000000001
2014-04-10,5,0.22276811,0.5491193,0.22811261,-0.32635117,0.8017622,0.9705705,0.2,0.6,-0.25902873612940314,-0.09024769347161055,-0.06732242964208124,-0.4472429056962331,0.33548520946531846,-0.375
2014-04-11,3,0.048218396,0.58440346,0.36737815,-0.536185,0.39268503,0.9526174,0.0,0.6666666666666666,-0.37248719669878483,-0.11606602603569627,-0.16369782947003841,-0.3617350359757741,0.30760116014356675,-0.4
2014-04-14,6,0.46893337,0.04388653,0.48718008,0.42504683,0.4758142,0.084284544,0.5,0.0,-0.29057338237762453,-0.08435520688071847,0.7156202137470246,-0.1458297868569692,0.4556501532116692,1.0
2014-04-15,2,0.38429666,0.54744333,0.06826,-0.16314667,1.0296049,0.9179457,0.5,0.5,-0.1646609902381897,-0.09268812173977495,0.0015143156051635742,-0.09142828981081645,0.3589207257894062,-0.6666666666666667
2014-04-16,1,0.09679922,0.874261,0.028939752,-0.7774618,0.0,0.874261,0.0,1.0,-0.27561957240104673,-0.11056833202019334,-0.5018422544002533,-0.17185389002164206,0.45439444887387925,-0.5
2014-04-17,4,0.49862286,0.32471904,0.17665808,0.17390381,0.8398989,0.95066524,0.5,0.25,-0.17556857764720918,-0.12488928446546196,0.34947238564491273,-0.2555682311455409,0.49379748578557986,3.0
2014-04-21,8,0.17379984,0.42746183,0.39873832,-0.253662,0.57666975,0.94975096,0.125,0.5,-0.1190639704465866,-0.12648019725456833,-0.13459801971912383,-0.285740002989769,0.457010484790174,1.0
2014-04-22,8,0.3766137,0.5383905,0.08499573,-0.16177681,0.8914484,0.97413605,0.375,0.625,-0.23642869889736176,-0.12835340099409223,0.07465188801288605,-0.08051166435082753,0.343631254943586,0.0
2014-04-23,8,0.31842703,0.55624104,0.12533192,-0.23781404,0.82322323,0.973347,0.375,0.5,-0.25136217176914216,-0.16433053510263562,0.013548132777214061,-0.21775094668070474,0.341264698776204,0.0
2014-04-24,6,0.47375107,0.31560126,0.21064766,0.15814981,0.8161875,0.9737925,0.5,0.3333333333333333,-0.06423984467983246,-0.16338645266368984,0.22238965332508087,-0.0804803470770518,0.21312658628419665,-0.25
2014-04-25,5,0.28005773,0.6823762,0.03756605,-0.40231848,0.77585876,0.9647932,0.2,0.8,-0.1794843018054962,-0.18477391051128506,-0.22283417582511902,-0.1606609026590983,0.20788825446676096,-0.16666666666666663
2014-04-28,6,0.18017806,0.34629342,0.4735285,-0.16611534,0.21968123,0.69409585,0.0,0.5,-0.16197497248649598,-0.1894349624402821,-0.004140371084213251,-0.13676133751869202,0.2037238461181947,0.19999999999999996
2014-04-29,7,0.5299551,0.42203146,0.048013438,0.107923634,0.9194894,0.9749185,0.5714285714285714,0.42857142857142855,-0.10803488343954086,-0.18062273235991597,0.2159585177898407,-0.1535033956170082,0.23680750335515918,0.16666666666666674
2014-04-30,9,0.26075208,0.47530615,0.26394176,-0.21455403,0.7503726,0.9740338,0.2222222222222222,0.4444444444444444,-0.10338288098573685,-0.18013792531564832,-0.11117114573717117,-0.09091524531443913,0.2338304233932123,0.2857142857142858
2014-05-01,6,0.20572932,0.37082884,0.4234418,-0.16509949,0.7051952,0.9722951,0.16666666666666666,0.3333333333333333,-0.16803274005651475,-0.16132579864934088,0.002933253347873699,-0.09057662636041641,0.18249536836860936,-0.33333333333333337
2014-05-02,8,0.2791503,0.34852046,0.37232926,-0.06937012,0.6522885,0.95007455,0.25,0.375,-0.10144306868314742,-0.178881171066314,0.03207294791936874,-0.1496745447317759,0.12834701189643594,0.33333333333333326
2014-05-05,8,0.26716363,0.34338868,0.38944766,-0.07622504,0.66705847,0.9650638,0.25,0.375,-0.08346500843763352,-0.18424778701737524,0.0072399660944938715,-0.10356488327185313,0.12321649069155859,0.0
2014-05-06,7,0.2893371,0.3836833,0.32697958,-0.0943462,0.68428034,0.97521496,0.2857142857142857,0.2857142857142857,-0.12391897588968277,-0.18973898515105247,0.02957277297973633,-0.07998045533895493,0.06331544974422051,-0.125
2014-05-07,10,0.048204917,0.62141323,0.3303819,-0.5732083,0.50583273,0.97323996,0.0,0.6,-0.19564982503652573,-0.1787639670073986,-0.3775584474205971,-0.24792650590340296,0.2144498605030671,0.4285714285714286
2014-05-08,9,0.1652283,0.63913226,0.19563948,-0.47390392,0.6916866,0.97174567,0.1111111111111111,0.6666666666666666,-0.2574107125401497,-0.19132571741938592,-0.21649321168661118,-0.3804861331979434,0.24564962604143345,-0.09999999999999998
2014-05-09,5,0.21729295,0.5530739,0.22963314,-0.33578095,0.7578798,0.91222614,0.2,0.6,-0.31069287806749346,-0.19179720655083657,-0.025088070333003976,-0.4609643816947937,0.2224649629683104,-0.4444444444444444
2014-05-12,8,0.22572029,0.49682072,0.277459,-0.27110046,0.71703994,0.94453055,0.25,0.5,-0.34966796189546584,-0.17854297831654548,0.07856750041246413,-0.36026177803675336,0.18504036496040321,0.6000000000000001
2014-05-13,4,0.32020062,0.3265237,0.3532756,-0.0063230377,0.65732896,0.94135517,0.5,0.25,-0.33206332884728906,-0.2001114717684686,0.32574029117822645,-0.20440148251752058,0.21685632773537356,-0.5
2014-05-14,4,0.48623994,0.4477219,0.06603815,0.038518026,0.9493502,0.8715488,0.5,0.5,-0.20971806906163692,-0.1900282367132604,0.24823609553277493,-0.07963515756030877,0.21934248997654657,0.0
2014-05-15,7,0.28432295,0.41785607,0.29782096,-0.13353312,0.6440308,0.9228546,0.2857142857142857,0.42857142857142855,-0.14164390824735165,-0.15783180138096214,0.00811078809201718,-0.03377937711775303,0.16223750734195827,0.75
2014-05-16,4,0.5025274,0.43033874,0.06713383,0.072188646,0.99173516,0.9612126,0.5,0.5,-0.060049989446997645,-0.16291755950078368,0.13223863504827021,-0.007608816027641296,0.1414490791363933,-0.4285714285714286
2014-05-19,5,0.23294136,0.41188708,0.35517156,-0.17894569,0.7974859,0.9710697,0.2,0.4,-0.04161903522908687,-0.15918174451217054,-0.137326655164361,-0.08009672164916992,0.10946089889105216,0.25
2014-05-20,4,0.08840524,0.33138555,0.5802092,-0.24298033,0.47786662,0.9684069,0.0,0.25,-0.08895049393177032,-0.16324192052707076,-0.15402983725070954,-0.11657912532488506,0.13786404779147657,-0.19999999999999996
2014-05-21,7,0.42511612,0.26039094,0.31449294,0.1647252,0.69769657,0.9561768,0.42857142857142855,0.2857142857142857,-0.06370905935764312,-0.14311495861038565,0.2284342586994171,-0.08573360741138458,0.17388463579418761,0.75
2014-05-22,6,0.21145906,0.59820855,0.19033237,-0.38674948,0.55864704,0.92683935,0.16666666666666666,0.6666666666666666,-0.11435233056545258,-0.17035992285236717,-0.27239714562892914,-0.15500153601169586,0.22781542589986337,-0.1428571428571429
2014-05-23,4,0.35297093,0.15883599,0.48819304,0.19413494,0.4957214,0.5542855,0.25,0.25,-0.08996307253837585,-0.1405372521840036,0.28409800827503207,-0.009296447038650513,0.25738694181013794,-0.33333333333333337
2014-05-27,8,0.22004387,0.057376683,0.7225795,0.16266719,0.33202377,0.21940084,0.125,0.0,-0.02164049744606018,-0.12409812575206161,0.18430768251419066,-0.009982451796531677,0.2727436620250156,1.0
2014-05-28,5,0.33321306,0.4796753,0.18711162,-0.14646226,0.6608693,0.91727614,0.4,0.4,-0.002336883544921875,-0.136817420553416,-0.14412537813186646,0.07011328637599945,0.256067580912856,-0.375
2014-05-29,6,0.14920413,0.7751637,0.075632125,-0.62595963,0.67604494,0.9733128,0.16666666666666666,0.8333333333333334,-0.16047385036945344,-0.1573877009563148,-0.46548578441143035,-0.20325157046318054,0.3529311260418251,0.19999999999999996
2014-05-30,5,0.602512,0.34649482,0.050993152,0.25601724,0.85347825,0.96465844,0.6,0.4,-0.03192050755023956,-0.13633186472579836,0.2879377454519272,-0.17213488618532816,0.36670010803565606,-0.16666666666666663
2014-06-02,7,0.30588013,0.21076141,0.4833584,0.095118724,0.61233896,0.9566194,0.2857142857142857,0.14285714285714285,-0.051723749935626985,-0.12810742249712348,0.14684247374534606,-0.09160789102315903,0.35389014459061635,0.3999999999999999
2014-06-03,8,0.2018082,0.5635956,0.23459621,-0.36178738,0.5337131,0.88589483,0.125,0.75,-0.15661466270685195,-0.1423855393193662,-0.20517271608114243,-0.003550472358862559,0.35217836417392223,0.1428571428571428
2014-06-04,6,0.32503152,0.21439387,0.46057463,0.11063766,0.62922645,0.8500506,0.3333333333333333,0.16666666666666666,-0.10519467890262604,-0.13213634630665183,0.21583233624696732,-0.052010332544644676,0.37222945155603115,-0.25
2014-06-05,9,0.43296394,0.20159452,0.36544156,0.23136942,0.54275894,0.75353277,0.4444444444444444,0.2222222222222222,0.06627113223075867,-0.0919074616394937,0.16509828865528106,-0.006593433519204457,0.249647596864229,0.5
2014-06-06,5,0.3780597,0.29557654,0.3263638,0.082483135,0.60045373,0.7245424,0.4,0.2,0.03156431168317795,-0.06408810866996646,0.05091882348060608,0.14149673779805502,0.2277784658058931,-0.4444444444444444
2014-06-09,6,0.32346123,0.2695283,0.40701047,0.053932935,0.6668782,0.93859863,0.3333333333333333,0.3333333333333333,0.02332715392112732,-0.04460241449996829,0.030605781078338622,0.12259516368309657,0.22564023140160358,0.19999999999999996
2014-06-10,2,0.50063497,0.022542715,0.47682235,0.47809225,0.6162048,0.02619225,0.5,0.0,0.19130308032035828,-0.007142778765410185,0.28678917288780215,0.20483610779047012,0.17397743322429587,-0.6666666666666667
2014-06-11,7,0.13144352,0.46221653,0.40633997,-0.33077303,0.44417435,0.9240618,0.0,0.5714285714285714,0.10302094370126724,-0.023365278169512747,-0.43379396945238113,0.06708405415217082,0.29502561792238885,2.5
2014-06-12,6,0.23261869,0.19141077,0.5759706,0.041207936,0.43520123,0.48158336,0.16666666666666666,0.16666666666666666,0.0649886466562748,-0.023230782710015774,-0.023780710995197296,0.06284238770604134,0.2864767439063262,-0.1428571428571429
2014-06-13,4,0.26561818,0.68850064,0.045881193,-0.42288244,0.77746916,0.9594585,0.25,0.75,-0.03608446791768074,-0.037698248587548736,-0.38679796978831293,-0.23748250926534334,0.3587857872662181,-0.33333333333333337
2014-06-16,9,0.33167085,0.2653905,0.4029387,0.066280365,0.66462207,0.9394405,0.3333333333333333,0.2222222222222222,-0.033614981919527054,-0.037993662618100645,0.09989534690976143,-0.10513137901822726,0.35960182805423896,1.25
2014-06-17,3,0.4124991,0.2818036,0.3056973,0.13069552,0.63005394,0.7082664,0.3333333333333333,0.3333333333333333,-0.10309432819485664,-0.022511602006852628,0.2337898500263691,-0.07530218362808228,0.2541016766603794,-0.6666666666666667
2014-06-18,9,0.29422608,0.5272477,0.1785262,-0.23302163,0.7133802,0.9670688,0.3333333333333333,0.5555555555555556,-0.0835440494120121,-0.022013667039573193,-0.14947758242487907,-0.012015248338381449,0.23526745218729528,2.0
2014-06-19,3,0.5483631,0.029115846,0.42252108,0.51924723,0.32553756,0.039867003,0.3333333333333333,0.0,0.012063810229301452,-0.004287565313279629,0.5071834236383438,0.13897370795408884,0.3617640997691379,-0.6666666666666667
2014-06-20,7,0.23984893,0.3244978,0.43565327,-0.08464887,0.6858694,0.9656025,0.14285714285714285,0.2857142857142857,0.07971052378416062,0.010817464999854564,-0.16435939371585845,0.06719224403301875,0.28319064698722207,1.3333333333333335
2014-06-23,4,0.25051287,0.46824464,0.28124252,-0.21773177,0.8599502,0.9192628,0.25,0.5,0.02290809601545334,-0.009775870479643345,-0.24063986986875535,0.0722888633608818,0.313427321089233,-0.4285714285714286
2014-06-24,6,0.2108112,0.20487432,0.5843144,0.0059368736,0.5110675,0.92548335,0.16666666666666666,0.16666666666666666,-0.0020436336286365985,-0.01761238605249673,0.007980507239699364,-0.09881459005797903,0.3076132684009992,0.5
2014-06-25,2,0.079218954,0.60701525,0.3137658,-0.52779627,0.20713781,0.80702704,0.0,0.5,-0.06099856095388532,-0.03667908639181405,-0.4667977075092494,-0.246530389568458,0.3821617038914544,-0.6666666666666667
2014-06-26,5,0.16161065,0.676905,0.16148444,-0.5152943,0.57347035,0.97491235,0.0,0.8,-0.2679068704135716,-0.03114582032430917,-0.24738744301721455,-0.3457179027609527,0.24486449180007502,1.5
