date,news_volume,sent_pos_mean,sent_neg_mean,sent_neu_mean,sent_score_mean,sent_score_std,sent_max_neg,sent_pos_ratio,sent_neg_ratio,sent_score_ma5,sent_score_ma20,sent_surprise,sent_momentum_3d,sent_vol_5d,news_volume_chg
2017-11-30,250,0.2595572,0.161348,0.57909477,0.09820917,0.46520734,0.9707743,0.26,0.132,-0.013370933383703232,-0.008456914220005274,0.11158010587096215,-0.015478425969680151,0.08071670058766178,0.0
2018-01-01,496,0.19123875,0.2672428,0.54151845,-0.07600406,0.5201182,0.97126806,0.16129032258064516,0.25806451612903225,-0.03639544472098351,-0.014085842878557742,-0.03960861340165138,-0.006779349098602931,0.07838665424009489,0.984
2018-02-01,250,0.23840657,0.29871538,0.46287805,-0.060308818,0.5680406,0.97234446,0.224,0.284,-0.03654963076114655,-0.017641456332057714,-0.02375918701291084,-0.012701234469811121,0.07844429255012,-0.4959677419354839
2018-03-01,250,0.18120804,0.36974123,0.44905075,-0.18853319,0.5592605,0.9710479,0.16,0.368,-0.05383601039648056,-0.029848008516377637,-0.13469717651605606,-0.10828202093640964,0.10237420940776401,0.0
2018-04-01,248,0.21573724,0.27339393,0.5108688,-0.057656694,0.50255346,0.9717506,0.14112903225806453,0.2782258064516129,-0.056858716905117034,-0.03170192089552681,-0.0007979772984981551,-0.10216623296340306,0.10218035577650304,-0.008000000000000007
2018-05-01,250,0.2743808,0.2672433,0.4583759,0.007137497,0.5834966,0.97315174,0.272,0.244,-0.07507305201143026,-0.029274457279825583,0.08221054896712303,-0.07968412805348635,0.07098231377874693,0.008064516129032251
2018-06-01,250,0.2291371,0.26821,0.50265294,-0.03907288,0.5338913,0.968821,0.188,0.276,-0.0676868161186576,-0.02985083500799887,0.02861393745988608,-0.029864025302231312,0.0727604267154576,0.0
2018-07-01,250,0.21838444,0.31907025,0.46254528,-0.10068581,0.5639107,0.9746372,0.172,0.308,-0.07576221507042646,-0.03378611153716014,-0.0249235974624753,-0.04420706474532684,0.07396748837645688,0.0
2018-08-01,250,0.28587604,0.26537618,0.44874778,0.020499865,0.5893936,0.9732905,0.292,0.232,-0.033955604769289494,-0.03092895489872286,0.054455469362437725,-0.03975294219950835,0.049231316033272646,0.0
2018-08-31,12,0.15124063,0.26265612,0.58610326,-0.11141548,0.5324674,0.96081525,0.08333333333333333,0.3333333333333333,-0.04470736254006624,-0.034953281306661664,-0.06670812051743269,-0.06386714366575082,0.060322424399461304,-0.952
2018-09-01,238,0.21231923,0.34669083,0.44098994,-0.13437161,0.56304634,0.9702884,0.1722689075630252,0.3319327731092437,-0.07300918363034725,-0.040159396291710434,-0.06136242486536503,-0.07509574232002099,0.06305156957452192,18.833333333333332
2018-10-01,250,0.2771417,0.19781253,0.52504575,0.07932916,0.5331328,0.96982086,0.28,0.172,-0.049328775331377986,-0.03672267312649637,0.1286579381674528,-0.05548597623904546,0.09374632262949506,0.050420168067226934
2018-11-01,245,0.30507147,0.2719468,0.42298177,0.03312468,0.63260317,0.9755971,0.2979591836734694,0.24489795918367346,-0.02256667651236057,-0.03043002395424992,0.05569135807454586,-0.007305921365817388,0.09451649279861062,-0.020000000000000018
2018-12-01,250,0.2646332,0.23861139,0.4967554,0.026021827,0.52512,0.9703148,0.22,0.252,-0.02146228402853012,-0.02899687965400517,0.04748411104083061,0.04615855713685354,0.09517547864600033,0.020408163265306145
2018-12-31,119,0.25864077,0.35460785,0.38675138,-0.09596711,0.5939215,0.9700551,0.2184873949579832,0.3697478991596639,-0.018372608721256255,-0.03661400959827006,-0.07759449779987335,-0.012273532648881277,0.09171306754433586,-0.524
2019-01-01,131,0.2595792,0.34384915,0.39657164,-0.08426995,0.63070583,0.9694587,0.24427480916030533,0.3511450381679389,-0.0083522766828537,-0.04245136142708361,-0.0759176716208458,-0.05140507593750954,0.07750774667434548,0.10084033613445387
2019-03-01,250,0.17951803,0.2542321,0.5662499,-0.07471408,0.46440756,0.972114,0.124,0.272,-0.039160925149917605,-0.04814299033023417,-0.035553154349327085,-0.08498371144135793,0.06324514430616887,0.9083969465648856
2019-04-01,250,0.3139058,0.3390863,0.3470079,-0.025180483,0.6420302,0.9747645,0.332,0.36,-0.05082195810973644,-0.046425120113417505,0.02564147487282753,-0.0613881703466177,0.050720159904935204,0.0
2019-05-01,250,0.31931973,0.3469781,0.33370218,-0.027658375,0.6240711,0.9755456,0.32,0.352,-0.06155799850821495,-0.04270297442562878,0.0338996235281229,-0.042517645905415215,0.03295986171642008,0.0
2019-06-01,247,0.23686905,0.36152253,0.40160844,-0.12465347,0.61123896,0.9758254,0.19838056680161945,0.3805668016194332,-0.06729527190327644,-0.046808490017429,-0.05735820159316063,-0.05916411057114601,0.0417668548527378,-0.01200000000000001
2019-07-01,250,0.29883188,0.31941408,0.381754,-0.020582214,0.599589,0.9724081,0.304,0.332,-0.054557725042104724,-0.05274805934168399,0.03397551104426384,-0.05763135415812334,0.044890492581763454,0.012145748987854255
2019-08-01,248,0.25247255,0.37850922,0.36901823,-0.12603666,0.62509674,0.97509617,0.25,0.3629032258064516,-0.06482224091887474,-0.05524968937970698,-0.061214417964220044,-0.09042411545912425,0.055309997342374476,-0.008000000000000007
2019-08-31,92,0.1891047,0.41178268,0.3991126,-0.22267798,0.58735144,0.9728442,0.17391304347826086,0.43478260869565216,-0.10432173945009708,-0.06336814728565514,-0.11835623644292355,-0.12309894959131877,0.08334070946283664,-0.6290322580645161
2019-09-01,158,0.19735904,0.33989823,0.46274272,-0.1425392,0.5557552,0.973926,0.17721518987341772,0.34810126582278483,-0.12729790508747102,-0.061068448098376395,-0.01524129807949065,-0.16375127931435904,0.07198346608629064,0.7173913043478262
2019-10-01,250,0.15719262,0.47340637,0.36940104,-0.31621376,0.59512424,0.9728853,0.116,0.5,-0.16560996174812317,-0.07399630122818053,-0.1506037950515747,-0.22714364528656006,0.11075831248833645,0.5822784810126582
2019-11-01,250,0.31342345,0.26179495,0.4247816,0.051628515,0.58972436,0.9742565,0.324,0.24,-0.1511678159236908,-0.07177175031974911,0.20279633104801179,-0.1357081482807795,0.13618576052337947,0.0
2019-11-30,117,0.2739274,0.28393197,0.44214064,-0.010004574,0.6103683,0.97110206,0.26495726495726496,0.2905982905982906,-0.12796139903366566,-0.070318335108459,0.11795682460069656,-0.09152993870278199,0.15065610031369916,-0.532
2019-12-01,133,0.3101546,0.28359017,0.40625528,0.026564443,0.6181591,0.97200584,0.3007518796992481,0.2781954887218045,-0.07811291515827179,-0.06395582230761647,0.1046773586422205,0.022729461391766865,0.15270207234789987,0.1367521367521367
2020-01-01,250,0.29796416,0.25317225,0.44886363,0.044791896,0.5784304,0.9746552,0.284,0.272,-0.04064669534564018,-0.06274122074246406,0.08543859124183655,0.020450588315725327,0.15589094702378223,0.8796992481203008
2020-02-01,250,0.22201742,0.40567425,0.3723083,-0.18365683,0.58992386,0.9741114,0.2,0.436,-0.01413530930876732,-0.0663532879203558,-0.16952151730656623,-0.03743349574506283,0.09773481185746553,0.0
2020-03-01,250,0.22785465,0.34467277,0.42747256,-0.116818115,0.5592604,0.97518796,0.22,0.336,-0.04782463535666466,-0.06547561325132847,-0.06899347975850105,-0.08522768194476764,0.09842814428767,0.0
2020-04-01,250,0.17033988,0.3887067,0.4409534,-0.21836683,0.5403629,0.9745901,0.152,0.392,-0.08949708677828312,-0.08036041297018529,-0.1288697447627783,-0.1729472577571869,0.12012880169358534,0.0
2020-05-01,250,0.23583996,0.37431124,0.3898488,-0.13847126,0.6008413,0.9712252,0.196,0.412,-0.1225042276084423,-0.08894021008163691,-0.015967033058404925,-0.15788540244102478,0.10149451975069092,0.0
2020-06-01,245,0.2671581,0.2984923,0.4343496,-0.031334214,0.5564359,0.97667897,0.24897959183673468,0.3183673469387755,-0.137729449570179,-0.09180801212787629,0.10639523565769196,-0.12939076870679855,0.07136086409302751,-0.020000000000000018
2020-07-01,246,0.23734203,0.37513545,0.38752255,-0.1377934,0.5944389,0.974282,0.23170731707317074,0.4065040650406504,-0.1285567656159401,-0.09389932714402675,-0.009236641228199005,-0.10253296047449112,0.06678226031304556,0.004081632653061273
2020-09-01,250,0.2844757,0.22076328,0.49476102,0.06371243,0.51824963,0.97494614,0.268,0.212,-0.09245065599679947,-0.08650020807981491,0.15616308897733688,-0.03513839592536291,0.10971653729529894,0.016260162601626105
2020-10-01,250,0.21269622,0.45620388,0.3310999,-0.24350764,0.59720045,0.9711158,0.164,0.496,-0.0974788174033165,-0.09493988603353501,-0.14602882117033006,-0.10586287081241608,0.11724737833973246,0.0
