market,features,model,r2_raw,r2_calibrated,corr,ceiling,slope,intercept,n_test
US,AR_Only,단독,0.26548476266494436,0.3030604630455247,0.5787378722111148,0.33493752473144867,0.6786633197434427,-1.4636187555692026,452
US,AR_Only,pooled,0.3009093019958641,0.3229589609411465,0.5910370259431715,0.34932476603574925,0.7098195447110984,-1.306730968005008,452
UK,AR_Only,단독,-0.18589864524856292,0.0249672085053525,0.26806567139448806,0.07185920418017765,0.6299452140000483,-1.9705389996958993,434
UK,AR_Only,pooled,-0.11508934262063542,0.04288527228101291,0.2799597595020114,0.07837746694042406,0.7048420095126201,-1.6011513935795603,434
US,Full,단독,0.07537890553753424,0.23317190908994534,0.5425223751521508,0.2943305275407311,0.7953006173912202,-1.0771687231519915,452
US,Full,pooled,0.26929911509003834,0.35010857629598346,0.5953862101400751,0.35448473922496165,0.9521693829181631,-0.38253669860471096,452
UK,Full,단독,-1.2925037416525695,-0.13287877893526878,0.2457126440516345,0.06037470344684524,0.5991457109868228,-2.2221172437988437,434
UK,Full,pooled,-1.3068005962517453,-0.10196964830792621,0.25489036043641067,0.06496909584340334,0.7630587545108493,-1.471689327536505,434
