Date,n_cand,n_hi,n_cand_rel,n_hi_rel,score_mean_rel,topic_policy_rel,topic_macro_rel,topic_trade_geo_rel,topic_market_rel,topic_corp_rel,topic_commod_fx_rel
2014-02-06,20,13,0.7743362831858407,0.8599508599508598,1.1523129270122248,1.923076923076923,0.3968253968253968,0.7575757575757576,0.7211538461538461,1.36986301369863,1.6129032258064517
2014-02-07,18,12,0.7067238912732475,0.8028503562945367,1.149309223832956,1.8571428571428572,2.4375,1.5294117647058822,0.7289719626168225,0.33766233766233766,0.787878787878788
2014-02-10,33,14,1.2785515320334262,0.933179723502304,0.918413071121857,0.44999999999999996,0.7714285714285715,1.5,0.9818181818181817,1.7307692307692308,0.7941176470588235
2014-02-11,20,15,0.7819148936170213,0.9977728285077951,1.3201269503671216,3.2131147540983602,1.1666666666666667,1.4736842105263157,0.736842105263158,1.686746987951807,0.8
2014-02-12,25,11,0.9754204398447607,0.7483870967741935,1.0972381200733645,2.9852941176470584,0.7733333333333333,0.725,0.9914529914529915,0.9886363636363636,0.8055555555555556
2014-02-13,21,11,0.8260325406758449,0.7547169811320754,0.9686996599841803,0.4,0.38961038961038963,0.7317073170731707,1.2396694214876034,1.6483516483516485,0.8108108108108107
2014-02-14,11,8,0.4531059683313033,0.5705521472392638,1.1147039984447216,0.8157894736842105,0.3974358974358974,0.738095238095238,0.9841269841269842,0.6458333333333334,1.631578947368421
2014-02-17,29,19,1.1524609843937574,1.285140562248996,0.9930845040018833,0.8205128205128205,1.620253164556962,2.9767441860465116,0.7384615384615385,0.9795918367346939,1.6
2014-02-18,20,17,0.8030127462340672,1.1467181467181466,1.1784062907776292,1.2375,1.5903614457831325,1.4042553191489362,1.2406015037593985,0.6534653465346535,0.7857142857142857
2014-02-19,20,12,0.8076923076923077,0.8246268656716418,1.150546752691468,1.2289156626506024,2.344827586206897,0.6938775510204082,0.9855072463768116,0.6601941747572816,0.7906976744186047
2014-02-20,13,9,0.5414364640883977,0.6375227686703097,1.1140272430826539,1.2209302325581395,0.3763440860215053,0.7,0.49295774647887325,1.0,0.7954545454545455
2014-02-21,18,9,0.7442872687704026,0.6440071556350626,0.8738588633209007,0.4044943820224719,0.3829787234042553,0.7058823529411764,0.75,1.0,0.8
2014-02-24,27,15,1.1044776119402986,1.0404217926186292,0.9769450618817536,0.8222222222222222,0.7789473684210526,0.7115384615384615,1.0068027210884354,2.0,0.8043478260869565
2014-02-25,20,12,0.8260869565217391,0.8444444444444444,0.9735318391064448,0.8260869565217391,0.3917525773195877,0.7169811320754716,0.7549668874172185,1.623931623931624,1.6170212765957446
2014-02-26,16,9,0.6717325227963526,0.6521739130434783,1.0553757450582217,0.41489361702127653,1.1938775510204083,0.7222222222222222,0.7597402597402597,0.9590163934426229,0.7959183673469388
