Date,n_cand,n_hi,n_cand_rel,n_hi_rel,score_mean_rel,topic_policy_rel,topic_macro_rel,topic_trade_geo_rel,topic_market_rel,topic_corp_rel,topic_commod_fx_rel
2014-03-05,17,4,0.6678445229681979,0.7835820895522387,0.9891576644603276,0.7368421052631579,0.56,0.84,0.4329896907216495,1.68,0.6461538461538461
2014-03-06,22,9,0.86,1.5750915750915753,1.2326287478148277,2.2241379310344827,1.131578947368421,0.8431372549019609,0.4387755102040816,1.653846153846154,0.6515151515151515
2014-03-07,22,0,0.8627450980392156,0.15547703180212014,0.6673959744444626,0.7213114754098361,0.5641025641025641,0.8461538461538461,0.4444444444444444,0.4074074074074074,0.6567164179104478
2014-03-10,52,5,1.9941471571906353,0.9507042253521127,0.9063102895416066,0.7258064516129032,1.7088607594936709,1.6981132075471697,0.8999999999999999,0.4128440366972477,1.3235294117647058
2014-03-11,19,7,0.7365892714171337,1.2689655172413794,1.2155318214352808,2.920634920634921,1.1219512195121952,1.6727272727272728,0.45098039215686275,0.8363636363636364,1.3142857142857143
2014-03-12,29,2,1.1111111111111112,0.4731543624161074,0.8282437078209068,0.7014925373134329,0.5595238095238095,0.8245614035087718,0.912621359223301,0.41964285714285715,0.6527777777777778
2014-03-13,24,1,0.9237875288683602,0.318936877076412,0.8178591577404744,0.7058823529411764,0.5647058823529412,0.8275862068965518,0.45714285714285713,0.8495575221238937,0.6575342465753424
2014-03-14,22,6,0.8512084592145015,1.132013201320132,1.0997845544747606,0.7101449275362319,0.5697674418604651,1.6610169491525424,1.3867924528301885,0.8521739130434782,1.3243243243243243
2014-03-17,42,9,1.5961395694135114,1.6129032258064515,1.0348744331055932,1.4285714285714286,2.2988505747126435,0.819672131147541,1.3761467889908259,0.4273504273504274,2.6315789473684212
2014-03-18,24,6,0.9172661870503598,1.115625,1.1203478614222717,1.4166666666666667,0.5604395604395604,1.6451612903225805,0.9107142857142856,0.8644067796610171,1.275
2014-03-19,20,4,0.771731448763251,0.7951070336391437,1.0661719694253071,2.108108108108108,1.6956521739130435,1.625,0.9122807017543859,0.43333333333333335,0.6341463414634146
2014-03-20,21,5,0.8119777158774373,0.9578313253012047,1.0141356991058978,0.6883116883116883,1.1157894736842104,0.8030303030303031,0.9137931034482759,1.3140495867768596,0.6385542168674699
2014-03-21,14,3,0.5555555555555556,0.6390532544378698,0.9811648026215272,0.6923076923076923,0.5567010309278351,0.8059701492537313,0.9152542372881356,0.43548387096774194,1.2857142857142856
2014-03-24,58,6,2.202987101154107,1.1257309941520468,0.8647361603106168,0.6962025316455697,0.5612244897959184,1.6176470588235294,1.375,1.32,1.2790697674418605
2014-03-25,18,2,0.6945169712793734,0.48137535816618915,0.8417617827282211,0.7,0.5656565656565656,0.8,0.4552845528455285,0.4375,0.6363636363636364
2014-03-26,17,2,0.6615087040618955,0.4857954545454546,0.7921949032504269,0.7037037037037037,0.57,0.8028169014084507,0.9193548387096774,0.4418604651162791,1.2808988764044944
2014-03-27,15,3,0.591459528362014,0.6535211267605634,0.9472568632244489,0.7073170731707318,0.5742574257425742,0.8055555555555556,0.9206349206349206,0.4461538461538462,0.6373626373626373
2014-03-28,31,9,1.1911671924290221,1.6434540389972145,1.0406024150130533,0.7108433734939759,1.1568627450980393,1.6164383561643836,0.921875,0.9007633587786258,1.282608695652174
2014-03-31,48,6,1.8181818181818181,1.1382113821138211,0.9676835202833941,1.4285714285714286,2.3076923076923075,0.8,1.3846153846153844,0.45112781954887216,1.9148936170212767
